Refcodes,Delta_conformational_energy(kJ/mol),components
TADLIU03_TADLIU04,0.004620880083848533,1_1
TADTAU01_TADTAU,2.562540509541691,1_1
TADXAA02_TADXAA,7.7313361051712945,1_1
TAFKET01_TAFKET,30.709554574937556,1_1
TAPBIY01_TAPBIY,0.18100196971613514,1_1
TAPDIA01_TAPDIA,1.5753131890505756e-05,1_1
TAPSAF01_TAPSAF,0.09745330906019944,1_1
TAQDIZ01_TAQDIZ,4.217603199738846,1_1
TARJIG02_TARJIG,0.0007876512217990239,1_1
TASVIS01_TASVIS,8.403385339904275,1_1
TAXTEU02_TAXTEU,5.125343569888628,1_1
TAYNEP01_TAYNEP,0.0,1_1
TDBOCP01_TDBOCP,2933.996013705278,1_1
TEGVAF01_TEGVAF02,2.6255319312440406e-05,1_1
TEGVAF01_TEGVAF,0.9357544549865224,1_1
TEGVAF02_TEGVAF,0.93572819966721,1_1
TEHNID02_TEHNID,19.283378575131337,1_1
TEHTUX01_TEHTUX,4.569315179961222,1_1
TELKUQ01_TELKUQ,0.42144526002243765,1_1
TERWIW01_TERWIW,0.0001575301249658878,1_1
TETBBZ02_TETBBZ09,0.0007876512217990239,1_1
TETNIP01_TETNIP,13.57711687527069,1_1
TEVJOU02_TEVJOU,0.02134531491924463,1_1
THBARB02_THBARB03,0.00010764555554487742,1_1
TIBGAN01_TIBGAN,3.4131736015297065e-05,1_1
TICDOZ01_TICDOZ,16.1376882603397,1_1
TIHVUC01_TIHVUC,0.00010502127724976162,1_1
TIJZIV01_TIJZIV,1.585014350147162,1_1
TIPQER03_TIPQER04,28.624172435438823,1_1
TIPQER03_TIPQER,30.12511827456251,1_1
TIPQER04_TIPQER,1.5009458391236876,1_1
TIXVAY01_TIXVAY,0.018399504029957825,1_1
TIYDOW01_TIYDOW,42.233057859644305,1_1
TIYQAU01_TIYQAU,0.8490867001844435,1_1
TIZCUD03_TIZCUD,0.000446335055585223,1_1
TIZWAA02_TIZWAA,6.198779244849902,1_1
TNBENZ11_TNBENZ12,0.013707735300329205,1_1
TOHBUN02_TOHBUN,20.390551925290993,1_1
TOKSAO01_TOKSAO02,2.888049306193352e-05,1_1
TOKSAO01_TOKSAO03,2.3629548593362415e-05,1_1
TOKSAO02_TOKSAO03,5.250944468571106e-06,1_1
TOQKIV01_TOQKIV,4.42587361301355,1_1
TOQPUM02_TOQPUM,0.00010502008331059187,1_1
TSCARB01_TSCARB,13.103214125422483,1_1
TUDLUZ01_TUDLUZ,0.000498845097240519,1_1
TUHXID01_TUHXID,0.12807188951546777,1_1
TUJHOX01_TUJHOX,0.0020216351113049313,1_1
TUJHUD01_TUJHUD,16.13561411458977,1_1
TUMDIP01_TUMDIP,5.261869570140902,1_1
TUPNOI01_TUPNOI,7.876536096773634e-05,1_1
TUVMUU01_TUVMUU,23.51484441452476,1_1
TUWFIB01_TUWFIB,12.963169955065666,1_1
TUZYIY01_TUZYIY,12.317323210224743,1_1
UBABAC01_UBABAC,0.6000632758771189,1_1
UBEDUA01_UBEDUA,1.0433474449715732,1_1
UCAYED02_UCAYED,0.00024154583343261038,1_1
UCECAG03_UCECAG,0.0,1_1
UDUQAM01_UDUQAM,8.511792235236499,1_1
UFAGIS01_UFAGIS,19.733704334782374,1_1
UFOGON01_UFOGON,0.9443923499736684,1_1
UGIVAI01_UGIVAI,15.216977920049544,1_1
UHAVEG01_UHAVEG,0.00018378484730874334,1_1
UHIBAO01_UHIBAO,2.373903586275844,1_1
UHUHAI01_UHUHAI,0.0,1_1
UHULEQ01_UHULEQ02,2.6255319312440406e-05,1_1
UHULEQ01_UHULEQ,7.876536096773634e-05,1_1
UHULEQ02_UHULEQ,5.2510041655295936e-05,1_1
UJEZIU01_UJEZIU02,4.5487837697921805,1_1
UJEZIU01_UJEZIU,16.219945175224552,1_1
UJEZIU02_UJEZIU,20.768728945016733,1_1
UJICEX01_UJICEX,2.625472234285553e-05,1_1
UJIWEQ01_UJIWEQ,0.5443711702314431,1_1
UKOYUO01_UKOYUO,9.172971900898347,1_1
ULIJIJ01_ULIJIJ,0.0002888049306193352,1_1
UMOMAL01_UMOMAL,5.2510041655295936e-05,1_1
UNEWUF01_UNEWUF,0.0002625496113068948,1_1
UNOGIN03_UNOGIN04,2.6255319312440406e-05,1_1
UQUDUH01_UQUDUH,2.625472234285553e-05,1_1
UQUYIQ01_UQUYIQ,1.5752833405713318e-05,1_1
URAQEK03_URAQEK05,4.504386565092318,1_1
URAQEK03_URAQEK,4.504465329856316,1_1
URAQEK05_URAQEK,7.876476399815147e-05,1_1
URUBOA01_URUBOA02,0.8837170448970255,1_1
UVEXID01_UVEXID,5.776098612386704e-05,1_1
UXIZAD01_UXIZAD,0.0,1_1
VALSUY01_VALSUY,8.49375504995669,1_1
VALTEJ01_VALTEJ,10.602346609957976,1_1
VAMBOA01_VAMBOA03,3.825826089969837,1_1
VAPKIG01_VAPKIG,4.963455239813811,1_1
VARFAX01_VARFAX,0.0,1_1
VAWZOJ02_VAWZOJ,1.2287497530144833,1_1
VAYSET01_VAYSET,14.90128780034513,1_1
VAZRIX01_VAZRIX,6.671369245447636,1_1
VEBBUA01_VEBBUA,8.389575210888324,1_1
VEFWOS01_VEFWOS,1.8360751618022277,1_1
VEGMAV01_VEGMAV05,2.9323526869744683,1_1
VEMTOW01_VEMTOW,0.588505824723029,1_1
VENVOZ01_VENVOZ,19.408221099771367,1_1
VIMJIM01_VIMJIM,0.0001312748056534474,1_1
VIMPAJ01_VIMPAJ03,1.5753131890505756e-05,1_1
VIRVAV01_VIRVAV,0.0013652598890985246,1_1
VISSOF01_VISSOF,1.566137004797838,1_1
VITAAC01_VITAAC10,8.87862184397477,1_1
VIWFOZ01_VIWFOZ,2.6255319312440406e-05,1_1
VIZYUA01_VIZYUA,2.4337334800400185,1_1
VOGCOL01_VOGCOL,0.6382590500899141,1_1
VOQXOP01_VOQXOP,0.0005250998195833745,1_1
VOXFUJ01_VOXFUJ,0.22080454994994625,1_1
VUGSIB01_VUGSIB,9.205554355180311,1_1
VUKGAJ01_VUKGAJ02,16.4018660697742,1_1
VUKGAJ01_VUKGAJ03,2.6255319312440406e-05,1_1
VUKGAJ02_VUKGAJ03,16.401892325093513,1_1
VUMTUS02_VUMTUS,34.59647604912334,1_1
VUSDIX01_VUSDIX03,4.472040405102348,1_1
VUSDIX01_VUSDIX04,5.904959539884317,1_1
VUSDIX01_VUSDIX06,2.625472234285553e-05,1_1
VUSDIX01_VUSDIX,0.00010502008331059187,1_1
VUSDIX03_VUSDIX04,1.4329191347819688,1_1
VUSDIX03_VUSDIX06,4.472014150380005,1_1
VUSDIX03_VUSDIX,4.471935385019037,1_1
VUSDIX04_VUSDIX06,5.904933285161974,1_1
VUSDIX04_VUSDIX,5.904854519801006,1_1
VUSDIX06_VUSDIX,7.876536096773634e-05,1_1
VUXRIQ01_VUXRIQ,2.843836580019456,1_1
VUXZEU01_VUXZEU,0.0001312748056534474,1_1
VUXZIZ02_VUXZIZ,5.250944468571106e-05,1_1
VUYPUC01_VUYPUC,2.3656805203789872,1_1
VUZWAO01_VUZWAO,1.0526364639379722,1_1
WACHEP02_WACHEP,5.2510041655295936e-05,1_1
WADRID01_WADRID,13.13918347530182,1_1
WAMFAS01_WAMFAS02,2.2012454547763127,1_1
WAMFAS01_WAMFAS04,6.186675690098355,1_1
WAMFAS01_WAMFAS,2.3051102347886854,1_1
WAMFAS02_WAMFAS04,3.985430235322042,1_1
WAMFAS02_WAMFAS,0.10386478001237265,1_1
WAMFAS04_WAMFAS,3.8815654553096692,1_1
WAPBUK01_WAPBUK02,7.876536096773634e-05,1_1
WAPREL01_WAPREL,6.493754170134935,1_1
WECCUC01_WECCUC,8.891492044976303,1_1
WECGIW01_WECGIW02,1.9268544497019775,1_1
WECGIW01_WECGIW,0.11533821486102624,1_1
WECGIW02_WECGIW,1.8115162348409513,1_1
WEFTAD01_WEFTAD,0.000105019486341007,1_1
WEHXUD01_WEHXUD,3.524628730419863,1_1
WEJNEE01_WEJNEE,0.9935942196046881,1_1
WENVER01_WENVER,4.711407239853202,1_1
WEPDEB01_WEPDEB,0.2795632402970796,1_1
WERTUI01_WERTUI,0.23369312955560417,1_1
WEZDIP01_WEZDIP,0.0,1_1
WIMKAH01_WIMKAH,0.00018378544427832821,1_1
WIRXAW01_WIRXAW02,1.5752833405713318e-05,1_1
WIRXAW01_WIRXAW03,1.837860412479131e-05,1_1
WIRXAW02_WIRXAW03,3.413143753050463e-05,1_1
WIZHUJ01_WIZHUJ,0.8360117099607578,1_1
WODQOX01_WODQOX,0.024679700474962374,1_1
WODVUJ01_WODVUJ,0.0,1_1
WOGRIT01_WOGRIT,0.41960740975844146,1_1
WOLXOK02_WOLXOK03,0.00021004016662118374,1_1
WOLYUS02_WOLYUS,0.09693083441436556,1_1
WOSLUN02_WOSLUN,2.556160544554814,1_1
WUCGUW02_WUCGUW,26.20873868969295,1_1
WULDUD01_WULDUD,9.518645229912181,1_1
WULZIM01_WULZIM,1.7691144099330813,1_1
WUTCEU03_WUTCEU,6.519457815526721,1_1
WUVYUH01_WUVYUH,6.246038245327554,1_1
WUWQUC01_WUWQUC,1.2581133452054019,1_1
WUZQEO01_WUZQEO,2.3843977095341415,1_1
XAFPAY01_XAFPAY02,9.902204525027287,1_1
XAFPAY01_XAFPAY03,2.625472234285553e-05,1_1
XAFPAY01_XAFPAY,0.11444554534682538,1_1
XAFPAY02_XAFPAY03,9.90223077974963,1_1
XAFPAY02_XAFPAY,9.787758979680461,1_1
XAFPAY03_XAFPAY,0.11447180006916824,1_1
XALPEI01_XALPEI,0.00498844977846602,1_1
XARMUA01_XARMUA,8.926695142008612e-05,1_1
XEBMIB01_XEBMIB02,9.40829546542659,1_1
XEDLIC01_XEDLIC,16.893517199971598,1_1
XEHHEX01_XEHHEX,7.876536096773634e-05,1_1
XEYZIL01_XEYZIL,2.251681310087747,1_1
XILPUD01_XILPUD02,0.011872510807052095,1_1
XILPUD01_XILPUD,6.929689564541093,1_1
XILPUD02_XILPUD,6.941562075348145,1_1
XILQOY01_XILQOY,7.301673029897984,1_1
XIMCON01_XIMCON,1.0203953240313126,1_1
XIMMEL01_XIMMEL,4.033568777355754,1_1
XIQBIL01_XIQBIL,0.06847303999427368,1_1
XIYXEL01_XIYXEL,4.693658860100982,1_1
XIYXIN01_XIYXIN,7.876476399815147e-05,1_1
XOGMUE01_XOGMUE,2.625472234285553e-05,1_1
XOJXOL01_XOJXOL02,2.625472234285553e-06,1_1
XOKYAZ01_XOKYAZ,8.485799784914093,1_1
XOPWEF01_XOPWEF03,1.837830563999887e-05,1_1
XOPWEF01_XOPWEF,2.3629548593362415e-05,1_1
XOPWEF03_XOPWEF,4.2007854233361286e-05,1_1
XUJPEZ01_XUJPEZ,0.0,1_1
XUNRON01_XUNRON,3.4661588447048644,1_1
XUZQUG01_XUZQUG,5.2510041655295936e-05,1_1
YABHEP01_YABHEP,0.0003938250139299271,1_1
YACTEC01_YACTEC,3.885986796817349,1_1
YAFQEC01_YAFQEC,2.998777837135094,1_1
YAMTUC01_YAMTUC,0.011394670084655445,1_1
YAPNEK01_YAPNEK,14.811416935389957,1_1
YAQBAV01_YAQBAV,0.039251224796430506,1_1
YATCII01_YATCII,2.625472234285553e-05,1_1
YAXMUH01_YAXMUH,5.250944468571106e-06,1_1
YEHRUB01_YEHRUB,0.09709099001156574,1_1
YEJJEF01_YEJJEF,5.250944468571106e-06,1_1
YELHUS01_YELHUS,7.696023129917194,1_1
YERRUI01_YERRUI02,4.564484259710753,1_1
YERRUI01_YERRUI,0.00031505965296219074,1_1
YERRUI02_YERRUI,4.5641692000577905,1_1
YEVLIX01_YEVLIX,0.0,1_1
YEWYAD01_YEWYAD,2.6255319312440406e-05,1_1
YIBKUS01_YIBKUS,4.333414004377801,1_1
YICBER01_YICBER,5.300884500048369,1_1
YIPPAR01_YIPPAR,0.3266909653721086,1_1
YIQJEN01_YIQJEN,2.000683510363274,1_1
YIQVEC01_YIQVEC02,0.665275444732174,1_1
YIQVIE01_YIQVIE,30.915735090225894,1_1
YIQXUU01_YIQXUU,3.16721941455819,1_1
YITFAL01_YITFAL,3.0274640500274472,1_1
YIVRIF01_YIVRIF,5.2510041655295936e-05,1_1
YIXBOZ01_YIXBOZ,0.019953799710833664,1_1
YIXTEF01_YIXTEF,1.4527679150064614,1_1
YOFNAK01_YOFNAK,2.7823788761579067,1_1
YOHYUS01_YOHYUS,0.19591481020381707,1_1
YOMBAF01_YOMBAF,2.7924030351105102,1_1
YONHUH01_YONHUH,1.849302430907926,1_1
YONVOP03_YONVOP04,0.0010869568474163316,1_1
YONVOP03_YONVOP,5.250944468571106e-06,1_1
YONVOP04_YONVOP,0.0010922077918849027,1_1
YONWII01_YONWII,9.727923835270303,1_1
YORYAH01_YORYAH02,2.6255319312440406e-05,1_1
YORYAH01_YORYAH,0.5969861895852091,1_1
YORYAH02_YORYAH,0.5970124449045215,1_1
YOWXAK01_YOWXAK,7.3879180794915555,1_1
YOWYOY02_YOWYOY,7.630989494964979,1_1
YUCCIJ01_YUCCIJ02,0.4803089695574272,1_1
YUCCIJ01_YUCCIJ04,0.000997689597511453,1_1
YUCCIJ02_YUCCIJ04,0.47931127995991574,1_1
YUFVOL01_YUFVOL,2.5017601843817374,1_1
YUHHUE03_YUHHUE04,7.35141180143728e-05,1_1
YUKGUG01_YUKGUG02,5.2510041655295936e-05,1_1
YUPXIR01_YUPXIR,0.000105019486341007,1_1
YUTCEV01_YUTCEV02,4.005909134852459,1_1
YUTCEV01_YUTCEV03,2.6180960900342143,1_1
YUTCEV01_YUTCEV,5.392829510156503,1_1
YUTCEV02_YUTCEV03,6.624005224886673,1_1
YUTCEV02_YUTCEV,9.398738645008962,1_1
YUTCEV03_YUTCEV,2.7747334201222884,1_1
ZAMWOC01_ZAMWOC,1.8593003351381867,1_1
ZAQZUM01_ZAQZUM,2.389126235173535,1_1
ZEARLN01_ZEARLN02,9.808027840238196,1_1
ZECZIQ01_ZECZIQ02,7.921522074069003,1_1
ZEHJUR01_ZEHJUR02,2.625472234285553e-05,1_1
ZEKPOW01_ZEKPOW02,0.3145611553012486,1_1
ZENVAP03_ZENVAP,5.250944468571106e-06,1_1
ZEPFAB01_ZEPFAB,5.2510041655295936e-05,1_1
ZILQOA01_ZILQOA,13.673590872442048,1_1
ZIPKOA01_ZIPKOA,0.000446335055585223,1_1
ZISPUO01_ZISPUO,4.1360551701178565,1_1
ZIVGEQ01_ZIVGEQ,11.560759129711187,1_1
ZIVMIC01_ZIVMIC,2.883586649913127,1_1
ZOGQAN04_ZOGQAN05,0.000105019486341007,1_1
ZOGQAN04_ZOGQAN,5.176225759658678,1_1
ZOGQAN05_ZOGQAN,5.176120740172337,1_1
ZOHLOA01_ZOHLOA,0.08884692003834971,1_1
ZOYLII01_ZOYLII05,0.00038332297575038865,1_1
ZOYMOP03_ZOYMOP04,1.3127361171427765e-05,1_1
ZOYMOP03_ZOYMOP06,2.888049306193352e-05,1_1
ZOYMOP03_ZOYMOP07,0.014424496980893764,1_1
ZOYMOP03_ZOYMOP08,1.0501888937142212e-05,1_1
ZOYMOP04_ZOYMOP06,1.5753131890505756e-05,1_1
ZOYMOP04_ZOYMOP07,0.014437624342065192,1_1
ZOYMOP04_ZOYMOP08,2.625472234285553e-06,1_1
ZOYMOP06_ZOYMOP07,0.014453377473955697,1_1
ZOYMOP06_ZOYMOP08,1.837860412479131e-05,1_1
ZOYMOP07_ZOYMOP08,0.014434998869830906,1_1
ZUHXAB02_ZUHXAB,2.6255319312440406e-05,1_1
ZULGEU01_ZULGEU02,5.2510041655295936e-05,1_1
ZULGEU01_ZULGEU03,0.6774577648446893,1_1
ZULGEU01_ZULGEU04,12.885665194771832,1_1
ZULGEU01_ZULGEU05,0.6707102301631949,1_1
ZULGEU02_ZULGEU03,0.6775102748863446,1_1
ZULGEU02_ZULGEU04,12.885717704813487,1_1
ZULGEU02_ZULGEU05,0.6707627402048502,1_1
ZULGEU03_ZULGEU04,12.208207429927143,1_1
ZULGEU03_ZULGEU05,0.0067475346814944714,1_1
ZULGEU04_ZULGEU05,12.214954964608637,1_1
ZUMXIQ02_ZUMXIQ,17.481873371583333,1_1
ZZZDDJ01_ZZZDDJ02,0.14091058485018948,1_1
ZZZPNG01_ZZZPNG02,0.00021004016662118374,1_1
ZZZPUS07_ZZZPUS10,0.006327454945221689,1_1
ZZZPUS07_ZZZPUS11,5.938119605221459,1_1
ZZZPUS07_ZZZPUS20,2.347590825057523,1_1
ZZZPUS10_ZZZPUS11,5.931792150276237,1_1
ZZZPUS10_ZZZPUS20,2.3539182800027447,1_1
ZZZPUS11_ZZZPUS20,8.285710430278982,1_1
ZZZQPG01_ZZZQPG02,6.260741045051645,1_1
ZZZZCB02_ZZZZCB03,0.10723854765160468,1_1
