filename,energy
MOVXOL01_m_1_water_xR,-1216.99899523
MOVXOL_m_1_gas_R,-1216.96727912
MOVXOL_m_1_gas_xR,-1216.96806811
MOVXOL_m_1_water_R,-1216.99615059
MOVXOL_m_1_water_xR,-1216.99800553
MOVYEC01_m_1_gas_R,-929.509216057
MOVYEC01_m_1_gas_xR,-929.509886079
MOVYEC01_m_1_water_R,-929.542099514
MOVYEC01_m_1_water_xR,-929.543092728
MOVYEC02_m_1_gas_R,-929.508859237
MOVYEC02_m_1_gas_xR,-929.509699768
MOVYEC02_m_1_water_R,-929.541707877
MOVYEC02_m_1_water_xR,-929.542859461
MUDHIC01_m_1_gas_R,-1164.05691085
MUDHIC01_m_1_gas_xR,-1164.06115117
MUDHIC01_m_1_water_R,-1164.08086968
MUDHIC01_m_1_water_xR,-1164.08292701
MUDHIC01_m_2_gas_R,-1164.05807703
MUDHIC01_m_2_gas_xR,-1164.06115114
MUDHIC01_m_2_water_R,-1164.08191833
MUDHIC01_m_2_water_xR,-1164.08292699
MUDHIC03_m_1_gas_R,-1164.05704377
MUDHIC03_m_1_gas_xR,-1164.06115117
MUDHIC03_m_1_water_R,-1164.08134759
MUDHIC03_m_1_water_xR,-1164.08292701
MUDWEO02_m_1_gas_R,-1213.63411121
MUDWEO02_m_1_gas_xR,-1213.63566067
MUDWEO02_m_1_water_R,-1213.64772812
MUDWEO02_m_1_water_xR,-1213.65077836
MUDWEO03_m_1_gas_R,-1213.63472254
MUDWEO03_m_1_gas_xR,-1213.63566062
MUDWEO03_m_1_water_R,-1213.64921695
MUDWEO03_m_1_water_xR,-1213.65077817
MUDWEO03_m_2_gas_R,-1213.63516593
MUDWEO03_m_2_gas_xR,-1213.63566065
MUDWEO03_m_2_water_R,-1213.65038679
MUDWEO03_m_2_water_xR,-1213.65077823
MUDWEO_m_1_gas_R,-1213.63475326
MUDWEO_m_1_gas_xR,-1213.63504473
MUDWEO_m_1_water_R,-1213.64872868
MUDWEO_m_1_water_xR,-1213.64893268
MUJTOB01_m_1_gas_R,-7427.3395733
MUJTOB01_m_1_gas_xR,-7427.34017494
MUJTOB01_m_1_water_R,-7427.36188986
MUJTOB01_m_1_water_xR,-7427.36217161
MUJTOB_m_1_gas_R,-7427.32484104
MUJTOB_m_1_gas_xR,-7427.32577883
MUJTOB_m_1_water_R,-7427.34546434
MUJTOB_m_1_water_xR,-7427.34592026
MUKNIQ02_m_1_gas_R,-1453.37959801
MUKNIQ02_m_1_gas_xR,-1453.39210198
MUKNIQ02_m_1_water_R,-1453.42279473
MUKNIQ02_m_1_water_xR,-1453.42665024
MUKNIQ06_m_1_gas_R,-1453.39103498
MUKNIQ06_m_1_gas_xR,-1453.39230783
MUKNIQ06_m_1_water_R,-1453.42814618
MUKNIQ06_m_1_water_xR,-1453.42859225
MUNTOG02_m_1_gas_R,-6557.52622677
MUNTOG02_m_1_gas_xR,-6557.52750538
MUNTOG02_m_1_water_R,-6557.548438
MUNTOG02_m_1_water_xR,-6557.55042906
MUNTOG_m_1_gas_R,-6557.52123766
MUNTOG_m_1_gas_xR,-6557.52260238
MUNTOG_m_1_water_R,-6557.54390875
MUNTOG_m_1_water_xR,-6557.54487965
MUQKAK01_m_1_gas_R,-1202.17989864
MUQKAK01_m_1_gas_xR,-1202.18204406
MUQKAK01_m_1_water_R,-1202.20209655
MUQKAK01_m_1_water_xR,-1202.20428243
MUQKAK01_m_2_gas_R,-1202.18142564
MUQKAK01_m_2_gas_xR,-1202.18197808
MUQKAK01_m_2_water_R,-1202.20306362
MUQKAK01_m_2_water_xR,-1202.20429257
MUQKAK_m_1_gas_R,-1202.17917412
MUQKAK_m_1_gas_xR,-1202.18197805
MUQKAK_m_1_water_R,-1202.20084857
MUQKAK_m_1_water_xR,-1202.20429259
MUQKAK_m_2_gas_R,-1202.18127314
MUQKAK_m_2_gas_xR,-1202.18204405
MUQKAK_m_2_water_R,-1202.20334732
MUQKAK_m_2_water_xR,-1202.20428242
MUYROO01_m_1_gas_R,-921.440472057
MUYROO01_m_1_gas_xR,-921.440551994
MUYROO01_m_1_water_R,-921.452092344
MUYROO01_m_1_water_xR,-921.45214649
MUYROO_m_1_gas_R,-921.439924468
MUYROO_m_1_gas_xR,-921.440552017
MUYROO_m_1_water_R,-921.452031433
MUYROO_m_1_water_xR,-921.452152693
NAGHOT02_m_1_gas_R,-1132.82649116
NAGHOT02_m_1_gas_xR,-1132.82726516
NAGHOT02_m_1_water_R,-1132.84470923
NAGHOT02_m_1_water_xR,-1132.84520104
NAGHOT03_m_1_gas_R,-1132.82653836
NAGHOT03_m_1_gas_xR,-1132.82726482
NAGHOT03_m_1_water_R,-1132.8447347
NAGHOT03_m_1_water_xR,-1132.84520093
NAGHOT_m_1_gas_R,-1132.82664171
NAGHOT_m_1_gas_xR,-1132.82726502
NAGHOT_m_1_water_R,-1132.84474008
NAGHOT_m_1_water_xR,-1132.84520099
NAGPIW01_m_1_gas_R,-1089.99490504
NAGPIW01_m_1_gas_xR,-1089.99526686
NAGPIW01_m_1_water_R,-1090.01996752
NAGPIW01_m_1_water_xR,-1090.02035745
NAGPIW_m_1_gas_R,-1089.99356119
NAGPIW_m_1_gas_xR,-1089.99398686
NAGPIW_m_1_water_R,-1090.02002632
NAGPIW_m_1_water_xR,-1090.0204449
NAGPIW_m_2_gas_R,-1089.99233172
NAGPIW_m_2_gas_xR,-1089.9939869
NAGPIW_m_2_water_R,-1090.01869286
NAGPIW_m_2_water_xR,-1090.01915392
NAHZOM01_m_1_gas_R,-1228.04950936
NAHZOM01_m_1_gas_xR,-1228.06069949
NAHZOM01_m_1_water_R,-1228.08712236
NAHZOM01_m_1_water_xR,-1228.09240337
NAHZOM_m_1_gas_R,-1228.05103812
NAHZOM_m_1_gas_xR,-1228.06077023
NAHZOM_m_1_water_R,-1228.08898818
NAHZOM_m_1_water_xR,-1228.0901274
NAJBEF01_m_1_gas_R,-1143.1893252
NAJBEF01_m_1_gas_xR,-1143.19114053
NAJBEF01_m_1_water_R,-1143.20639107
NAJBEF01_m_1_water_xR,-1143.20700971
NAJBEF_m_1_gas_R,-1143.1907012
NAJBEF_m_1_gas_xR,-1143.19092148
NAJBEF_m_1_water_R,-1143.20665978
NAJBEF_m_1_water_xR,-1143.2070515
NAKYEG01_m_1_gas_R,-2706.93025021
NAKYEG01_m_1_gas_xR,-2706.93305775
NAKYEG01_m_1_water_R,-2706.94992787
NAKYEG01_m_1_water_xR,-2706.95264948
NAKYEG_m_1_gas_R,-2706.92106292
NAKYEG_m_1_gas_xR,-2706.92373591
NAKYEG_m_1_water_R,-2706.94436258
NAKYEG_m_1_water_xR,-2706.94685787
NALYUX01_m_1_gas_R,-1526.91203051
NALYUX01_m_1_gas_xR,-1526.91996581
NALYUX01_m_1_water_R,-1526.95256041
NALYUX01_m_1_water_xR,-1526.95512939
NALYUX_m_1_gas_R,-1526.90959244
NALYUX_m_1_gas_xR,-1526.91880329
NALYUX_m_1_water_R,-1526.95097516
NALYUX_m_1_water_xR,-1526.95444173
NATQEF01_m_1_gas_R,-864.144021274
NATQEF01_m_1_gas_xR,-864.145605943
NATQEF01_m_1_water_R,-864.163383506
NATQEF01_m_1_water_xR,-864.164609172
NATQEF_m_1_gas_R,-864.145570525
NATQEF_m_1_gas_xR,-864.14579127
NATQEF_m_1_water_R,-864.164168139
NATQEF_m_1_water_xR,-864.164452368
NATSAF01_m_1_gas_R,-818.562845175
NATSAF01_m_1_gas_xR,-818.563315462
NATSAF01_m_1_water_R,-818.580794972
NATSAF01_m_1_water_xR,-818.581177381
NATSAF_m_1_gas_R,-818.563091334
NATSAF_m_1_gas_xR,-818.563315457
NATSAF_m_1_water_R,-818.580966802
NATSAF_m_1_water_xR,-818.581174096
NAVSUY02_m_1_gas_R,-2521.30476288
NAVSUY02_m_1_gas_xR,-2521.34238901
NAVSUY02_m_1_water_R,-2521.35915611
NAVSUY02_m_1_water_xR,-2521.39953263
NAVSUY04_m_1_gas_R,-2521.30966169
NAVSUY04_m_1_gas_xR,-2521.35420213
NAVSUY04_m_1_water_R,-2521.36363893
NAVSUY04_m_1_water_xR,-2521.40227369
NAZLAC01_m_1_gas_R,-1041.12440071
NAZLAC01_m_1_gas_xR,-1041.13370987
NAZLAC01_m_1_water_R,-1041.13990181
NAZLAC01_m_1_water_xR,-1041.14812653
NAZLAC02_m_1_gas_R,-1041.12362397
NAZLAC02_m_1_gas_xR,-1041.13159058
NAZLAC02_m_1_water_R,-1041.13923892
NAZLAC02_m_1_water_xR,-1041.14710889
NBZANO11_m_1_gas_R,-1005.77625112
NBZANO11_m_1_gas_xR,-1005.77629435
NBZANO11_m_1_water_R,-1005.79099554
NBZANO11_m_1_water_xR,-1005.79102196
NBZANO12_m_1_gas_R,-1005.77626914
NBZANO12_m_1_gas_xR,-1005.77629437
NBZANO12_m_1_water_R,-1005.79100595
NBZANO12_m_1_water_xR,-1005.79102197
NEMLOG02_m_1_gas_R,-683.634588176
NEMLOG02_m_1_gas_xR,-683.6348733
NEMLOG02_m_1_water_R,-683.649455509
NEMLOG02_m_1_water_xR,-683.649719585
NEMLOG02_m_2_gas_R,-683.634730143
NEMLOG02_m_2_gas_xR,-683.634873202
NEMLOG02_m_2_water_R,-683.649564509
NEMLOG02_m_2_water_xR,-683.649719503
NEMLOG_m_1_gas_R,-683.637816516
NEMLOG_m_1_gas_xR,-683.637947643
NEMLOG_m_1_water_R,-683.650621749
NEMLOG_m_1_water_xR,-683.650695446
NEMLOG_m_2_gas_R,-683.637483179
NEMLOG_m_2_gas_xR,-683.637947622
NEMLOG_m_2_water_R,-683.650346581
NEMLOG_m_2_water_xR,-683.65069536
NENFIX01_m_1_gas_R,-996.033732676
NENFIX01_m_1_gas_xR,-996.035176179
NENFIX01_m_1_water_R,-996.060292653
NENFIX01_m_1_water_xR,-996.060589274
NENFIX_m_1_gas_R,-996.0305642
NENFIX_m_1_gas_xR,-996.035632869
NENFIX_m_1_water_R,-996.059460916
NENFIX_m_1_water_xR,-996.060386596
NEPYEO01_m_1_gas_R,-1448.87786329
NEPYEO01_m_1_gas_xR,-1448.8782642
NEPYEO01_m_1_water_R,-1448.91001513
NEPYEO01_m_1_water_xR,-1448.91009582
NEPYEO01_m_2_gas_R,-1448.87805095
NEPYEO01_m_2_gas_xR,-1448.87826421
NEPYEO01_m_2_water_R,-1448.90997376
NEPYEO01_m_2_water_xR,-1448.91009586
NEPYEO_m_1_gas_R,-1448.87819605
NEPYEO_m_1_gas_xR,-1448.87826421
NEPYEO_m_1_water_R,-1448.90994984
NEPYEO_m_1_water_xR,-1448.91009572
NILLEB01_m_1_gas_R,-1234.82815193
NILLEB01_m_1_gas_xR,-1234.8285944
NILLEB01_m_1_water_R,-1234.83958002
NILLEB01_m_1_water_xR,-1234.84052926
NILLEB_m_1_gas_R,-1234.82758004
NILLEB_m_1_gas_xR,-1234.82859438
NILLEB_m_1_water_R,-1234.83883654
NILLEB_m_1_water_xR,-1234.84052928
NIZVAU01_m_1_gas_R,-612.08942972
NIZVAU01_m_1_gas_xR,-612.089429722
NIZVAU01_m_1_water_R,-612.105797079
NIZVAU01_m_1_water_xR,-612.10579708
NIZVAU01_m_2_gas_R,-612.089430331
NIZVAU01_m_2_gas_xR,-612.08943033
NIZVAU01_m_2_water_R,-612.1057977
NIZVAU01_m_2_water_xR,-612.1057977
NIZVAU02_m_1_gas_R,-612.089430239
NIZVAU02_m_1_gas_xR,-612.089430245
NIZVAU02_m_1_water_R,-612.105797607
NIZVAU02_m_1_water_xR,-612.105797611
NIZVAU02_m_2_gas_R,-612.089430684
NIZVAU02_m_2_gas_xR,-612.089430685
NIZVAU02_m_2_water_R,-612.105797973
NIZVAU02_m_2_water_xR,-612.105797976
NOETNA01_m_1_gas_R,-1644.59822083
NOETNA01_m_1_gas_xR,-1644.60202864
NOETNA01_m_1_water_R,-1644.60553438
NOETNA01_m_1_water_xR,-1644.60977803
NOETNA_m_1_gas_R,-1644.5999128
NOETNA_m_1_gas_xR,-1644.60202864
NOETNA_m_1_water_R,-1644.60724334
NOETNA_m_1_water_xR,-1644.60977434
NOHHAV01_m_1_gas_R,-1660.74669366
NOHHAV01_m_1_gas_xR,-1660.7518224
NOHHAV01_m_1_water_R,-1660.77523023
NOHHAV01_m_1_water_xR,-1660.78116876
NOHHAV_m_1_gas_R,-1660.74350718
NOHHAV_m_1_gas_xR,-1660.75196746
NOHHAV_m_1_water_R,-1660.77301665
NOHHAV_m_1_water_xR,-1660.78132085
NOJHEZ01_m_1_gas_R,-1176.32812021
NOJHEZ01_m_1_gas_xR,-1176.32847988
NOJHEZ01_m_1_water_R,-1176.34335261
NOJHEZ01_m_1_water_xR,-1176.34376402
NOJHEZ02_m_1_gas_R,-1176.32845075
NOJHEZ02_m_1_gas_xR,-1176.32848002
NOJHEZ02_m_1_water_R,-1176.34373175
NOJHEZ02_m_1_water_xR,-1176.34376408
NOJHEZ_m_1_gas_R,-1176.32803221
NOJHEZ_m_1_gas_xR,-1176.32843871
NOJHEZ_m_1_water_R,-1176.34333138
NOJHEZ_m_1_water_xR,-1176.34379171
NOJHEZ_m_2_gas_R,-1176.32822112
NOJHEZ_m_2_gas_xR,-1176.32848097
NOJHEZ_m_2_water_R,-1176.34351114
NOJHEZ_m_2_water_xR,-1176.34379159
NOQFII01_m_1_gas_R,-1308.61106381
NOQFII01_m_1_gas_xR,-1308.61256529
NOQFII01_m_1_water_R,-1308.62303518
NOQFII01_m_1_water_xR,-1308.62445954
NOQFII_m_1_gas_R,-1308.61197757
NOQFII_m_1_gas_xR,-1308.61256534
NOQFII_m_1_water_R,-1308.62399364
NOQFII_m_1_water_xR,-1308.62445985
NOSYOJ01_m_1_gas_R,-991.519846456
NOSYOJ01_m_1_gas_xR,-991.521318355
NOSYOJ01_m_1_water_R,-991.550096536
NOSYOJ01_m_1_water_xR,-991.55107632
NOSYOJ02_m_1_gas_R,-991.526424307
NOSYOJ02_m_1_gas_xR,-991.528068416
NOSYOJ02_m_1_water_R,-991.550493956
NOSYOJ02_m_1_water_xR,-991.550814716
NOSYOJ03_m_1_gas_R,-991.527789046
NOSYOJ03_m_1_gas_xR,-991.528068327
NOSYOJ03_m_1_water_R,-991.549886879
NOSYOJ03_m_1_water_xR,-991.550814716
NOSYOJ_m_1_gas_R,-991.527838698
NOSYOJ_m_1_gas_xR,-991.528068376
NOSYOJ_m_1_water_R,-991.550067156
NOSYOJ_m_1_water_xR,-991.550814709
NUHZEX01_m_1_gas_R,-1031.38395453
NUHZEX01_m_1_gas_xR,-1031.38441404
NUHZEX01_m_1_water_R,-1031.40584975
NUHZEX01_m_1_water_xR,-1031.40741206
NUHZEX_m_1_gas_R,-1031.38423128
NUHZEX_m_1_gas_xR,-1031.38441402
NUHZEX_m_1_water_R,-1031.40610277
NUHZEX_m_1_water_xR,-1031.40741306
NUHZEX_m_2_gas_R,-1031.38373082
NUHZEX_m_2_gas_xR,-1031.38420535
NUHZEX_m_2_water_R,-1031.40576557
NUHZEX_m_2_water_xR,-1031.40608342
NUJKEJ03_m_1_gas_R,-972.160316799
NUJKEJ03_m_1_gas_xR,-972.161171744
NUJKEJ03_m_1_water_R,-972.18431785
NUJKEJ03_m_1_water_xR,-972.184864294
NUJKEJ_m_1_gas_R,-972.160719675
NUJKEJ_m_1_gas_xR,-972.161171742
NUJKEJ_m_1_water_R,-972.184329363
NUJKEJ_m_1_water_xR,-972.184864394
NUJLIN01_m_1_gas_R,-1793.15452448
NUJLIN01_m_1_gas_xR,-1793.15605897
NUJLIN01_m_1_water_R,-1793.17193266
NUJLIN01_m_1_water_xR,-1793.17252685
NUJLIN_m_1_gas_R,-1793.15761229
NUJLIN_m_1_gas_xR,-1793.15768431
NUJLIN_m_1_water_R,-1793.17416668
NUJLIN_m_1_water_xR,-1793.1749017
NUKMAH02_m_1_gas_R,-845.714299234
NUKMAH02_m_1_gas_xR,-845.715635492
NUKMAH02_m_1_water_R,-845.726374348
NUKMAH02_m_1_water_xR,-845.726989456
NUKMAH_m_1_gas_R,-845.715100184
NUKMAH_m_1_gas_xR,-845.715370841
NUKMAH_m_1_water_R,-845.726518925
NUKMAH_m_1_water_xR,-845.726768514
NULTIY01_m_1_gas_R,-2286.45363402
NULTIY01_m_1_gas_xR,-2286.45443197
NULTIY01_m_1_water_R,-2286.46801981
NULTIY01_m_1_water_xR,-2286.46892661
NULTIY_m_1_gas_R,-2286.45320679
NULTIY_m_1_gas_xR,-2286.45442733
NULTIY_m_1_water_R,-2286.46757448
NULTIY_m_1_water_xR,-2286.46895229
NUPJOX01_m_1_gas_R,-943.937017097
NUPJOX01_m_1_gas_xR,-943.940622593
NUPJOX01_m_1_water_R,-943.95117303
NUPJOX01_m_1_water_xR,-943.953113288
NUPJOX02_m_1_gas_R,-943.938552557
NUPJOX02_m_1_gas_xR,-943.940622608
NUPJOX02_m_1_water_R,-943.951840407
NUPJOX02_m_1_water_xR,-943.953103628
NUQXAA02_m_1_gas_R,-898.816598641
NUQXAA02_m_1_gas_xR,-898.819523093
NUQXAA02_m_1_water_R,-898.837437488
NUQXAA02_m_1_water_xR,-898.839582192
NUQXAA03_m_1_gas_R,-898.816984766
NUQXAA03_m_1_gas_xR,-898.819983138
NUQXAA03_m_1_water_R,-898.837005116
NUQXAA03_m_1_water_xR,-898.83965022
NUQXAA_m_1_gas_R,-898.81724492
NUQXAA_m_1_gas_xR,-898.81998313
NUQXAA_m_1_water_R,-898.837307121
NUQXAA_m_1_water_xR,-898.839650211
NUQXAA_m_2_gas_R,-898.817738661
NUQXAA_m_2_gas_xR,-898.819983067
NUQXAA_m_2_water_R,-898.837855944
NUQXAA_m_2_water_xR,-898.839688386
NURCEJ01_m_1_gas_R,-949.349079706
NURCEJ01_m_1_gas_xR,-949.352034296
NURCEJ01_m_1_water_R,-949.379302635
NURCEJ01_m_1_water_xR,-949.380058278
NURCEJ_m_1_gas_R,-949.348804633
NURCEJ_m_1_gas_xR,-949.352034696
NURCEJ_m_1_water_R,-949.379361284
NURCEJ_m_1_water_xR,-949.380404514
NUWTIJ01_m_1_gas_R,-3219.67641014
NUWTIJ01_m_1_gas_xR,-3219.67704421
NUWTIJ01_m_1_water_R,-3219.69244398
NUWTIJ01_m_1_water_xR,-3219.69278778
NUWTIJ_m_1_gas_R,-3219.67392837
NUWTIJ_m_1_gas_xR,-3219.67514752
NUWTIJ_m_1_water_R,-3219.69126044
NUWTIJ_m_1_water_xR,-3219.69214767
OBUZUI01_m_1_gas_R,-1027.03011589
OBUZUI01_m_1_gas_xR,-1027.03155582
OBUZUI01_m_1_water_R,-1027.06617919
OBUZUI01_m_1_water_xR,-1027.06675532
OBUZUI_m_1_gas_R,-1027.03121418
OBUZUI_m_1_gas_xR,-1027.03155582
OBUZUI_m_1_water_R,-1027.06676782
OBUZUI_m_1_water_xR,-1027.06701691
OCAZID01_m_1_gas_R,-1509.21950188
OCAZID01_m_1_gas_xR,-1509.22438404
OCAZID01_m_1_water_R,-1509.24527633
OCAZID01_m_1_water_xR,-1509.24922546
OCAZID_m_1_gas_R,-1509.21808226
OCAZID_m_1_gas_xR,-1509.22155237
OCAZID_m_1_water_R,-1509.24711041
OCAZID_m_1_water_xR,-1509.24953998
OCHTET13_m_1_gas_R,-1196.13964035
OCHTET13_m_1_gas_xR,-1196.14051247
OCHTET13_m_1_water_R,-1196.17392195
OCHTET13_m_1_water_xR,-1196.17486162
OCHTET_m_1_gas_R,-1196.13231551
OCHTET_m_1_gas_xR,-1196.13491106
OCHTET_m_1_water_R,-1196.1767898
OCHTET_m_1_water_xR,-1196.15772122
ODAHAF01_m_1_gas_R,-1396.8965049
ODAHAF01_m_1_gas_xR,-1396.8965049
ODAHAF01_m_1_water_R,-1396.90276955
ODAHAF01_m_1_water_xR,-1396.90276955
ODAHAF_m_1_gas_R,-1396.89650496
ODAHAF_m_1_gas_xR,-1396.89650496
ODAHAF_m_1_water_R,-1396.90276962
ODAHAF_m_1_water_xR,-1396.90276962
ODASAO01_m_1_gas_R,-1294.76640484
ODASAO01_m_1_gas_xR,-1294.76845941
ODASAO01_m_1_water_R,-1294.79633613
ODASAO01_m_1_water_xR,-1294.79764476
ODASAO_m_1_gas_R,-1294.76698972
ODASAO_m_1_gas_xR,-1294.76827274
ODASAO_m_1_water_R,-1294.79669013
ODASAO_m_1_water_xR,-1294.79761082
ODAVUN01_m_1_gas_R,-4468.33478514
ODAVUN01_m_1_gas_xR,-4468.34694402
ODAVUN01_m_1_water_R,-4468.3609817
ODAVUN01_m_1_water_xR,-4468.3729868
ODAVUN_m_1_gas_R,-4468.33350889
ODAVUN_m_1_gas_xR,-4468.3399908
ODAVUN_m_1_water_R,-4468.36042169
ODAVUN_m_1_water_xR,-4468.36633338
ODEROH01_m_1_gas_R,-2334.65915142
ODEROH01_m_1_gas_xR,-2334.66487397
ODEROH01_m_1_water_R,-2334.70129803
ODEROH01_m_1_water_xR,-2334.70588967
ODEROH06_m_1_gas_R,-2334.66105419
ODEROH06_m_1_gas_xR,-2334.66627831
ODEROH06_m_1_water_R,-2334.7013934
ODEROH06_m_1_water_xR,-2334.70713272
ODIGOZ01_m_1_gas_R,-1338.20887673
ODIGOZ01_m_1_gas_xR,-1338.21262113
ODIGOZ01_m_1_water_R,-1338.23570754
ODIGOZ01_m_1_water_xR,-1338.237416
ODIGOZ_m_1_gas_R,-1338.20703277
ODIGOZ_m_1_gas_xR,-1338.21271638
ODIGOZ_m_1_water_R,-1338.23448706
ODIGOZ_m_1_water_xR,-1338.23743935
OFIMEW01_m_1_gas_R,-1840.32009462
OFIMEW01_m_1_gas_xR,-1840.32111679
OFIMEW01_m_1_water_R,-1840.37176519
OFIMEW01_m_1_water_xR,-1840.37292868
OFIMEW_m_1_gas_R,-1840.32393123
OFIMEW_m_1_gas_xR,-1840.32615666
OFIMEW_m_1_water_R,-1840.37209496
OFIMEW_m_1_water_xR,-1840.37455026
OFOGAR01_m_1_gas_R,-1377.61878395
OFOGAR01_m_1_gas_xR,-1377.62816279
OFOGAR01_m_1_water_R,-1377.63868034
OFOGAR01_m_1_water_xR,-1377.64826524
OFOGAR_m_1_gas_R,-1377.62714863
OFOGAR_m_1_gas_xR,-1377.62949345
OFOGAR_m_1_water_R,-1377.64717507
OFOGAR_m_1_water_xR,-1377.64981898
OFOJOI01_m_1_gas_R,-1432.81283386
OFOJOI01_m_1_gas_xR,-1432.81557808
OFOJOI01_m_1_water_R,-1432.83744501
OFOJOI01_m_1_water_xR,-1432.84011118
OFOJOI01_m_2_gas_R,-1432.81258656
OFOJOI01_m_2_gas_xR,-1432.81557805
OFOJOI01_m_2_water_R,-1432.8376128
OFOJOI01_m_2_water_xR,-1432.84011095
OFOJOI_m_1_gas_R,-1432.81465884
OFOJOI_m_1_gas_xR,-1432.81557808
OFOJOI_m_1_water_R,-1432.83921136
OFOJOI_m_1_water_xR,-1432.8401112
OGEPUM01_m_1_gas_R,-1005.8329451
OGEPUM01_m_1_gas_xR,-1005.83356654
OGEPUM01_m_1_water_R,-1005.849039
OGEPUM01_m_1_water_xR,-1005.84918809
OGEPUM_m_1_gas_R,-1005.83346488
OGEPUM_m_1_gas_xR,-1005.83356652
OGEPUM_m_1_water_R,-1005.84980308
OGEPUM_m_1_water_xR,-1005.85001731
OHADAD01_m_1_gas_R,-1781.64724265
OHADAD01_m_1_gas_xR,-1781.65203738
OHADAD01_m_1_water_R,-1781.67356267
OHADAD01_m_1_water_xR,-1781.67869426
OHADAD_m_1_gas_R,-1781.64875614
OHADAD_m_1_gas_xR,-1781.64955161
OHADAD_m_1_water_R,-1781.67237714
OHADAD_m_1_water_xR,-1781.67593279
OHENOE01_m_1_gas_R,-760.605701425
OHENOE01_m_1_gas_xR,-760.607094819
OHENOE01_m_1_water_R,-760.617428402
OHENOE01_m_1_water_xR,-760.618312644
OHENOE01_m_2_gas_R,-760.597035363
OHENOE01_m_2_gas_xR,-760.598261007
OHENOE01_m_2_water_R,-760.616069432
OHENOE01_m_2_water_xR,-760.618104085
OHENOE01_m_3_gas_R,-760.596474264
OHENOE01_m_3_gas_xR,-760.598261015
OHENOE01_m_3_water_R,-760.615077015
OHENOE01_m_3_water_xR,-760.61810408
OHENOE_m_1_gas_R,-760.606375673
OHENOE_m_1_gas_xR,-760.60709482
OHENOE_m_1_water_R,-760.618041221
OHENOE_m_1_water_xR,-760.619725524
OHENOE_m_2_gas_R,-760.60662504
OHENOE_m_2_gas_xR,-760.60709481
OHENOE_m_2_water_R,-760.618187614
OHENOE_m_2_water_xR,-760.619725526
OHENOE_m_3_gas_R,-760.606383517
OHENOE_m_3_gas_xR,-760.607094778
OHENOE_m_3_water_R,-760.618152913
OHENOE_m_3_water_xR,-760.619725529
OHOZOB01_m_1_gas_R,-1405.64073101
OHOZOB01_m_1_gas_xR,-1405.64310956
OHOZOB01_m_1_water_R,-1405.6543676
OHOZOB01_m_1_water_xR,-1405.65458506
OHOZOB_m_1_gas_R,-1405.64081254
OHOZOB_m_1_gas_xR,-1405.64109665
OHOZOB_m_1_water_R,-1405.65430696
OHOZOB_m_1_water_xR,-1405.65455674
OHUZUO01_m_1_gas_R,-497.626175713
OHUZUO01_m_1_gas_xR,-497.626862005
OHUZUO01_m_1_water_R,-497.642525739
OHUZUO01_m_1_water_xR,-497.644061725
OHUZUO01_m_2_gas_R,-497.626025598
OHUZUO01_m_2_gas_xR,-497.626272896
OHUZUO01_m_2_water_R,-497.643209766
OHUZUO01_m_2_water_xR,-497.643362335
OHUZUO02_m_1_gas_R,-497.626032845
OHUZUO02_m_1_gas_xR,-497.626861992
OHUZUO02_m_1_water_R,-497.642190178
OHUZUO02_m_1_water_xR,-497.644061504
OHUZUO02_m_2_gas_R,-497.626091273
OHUZUO02_m_2_gas_xR,-497.626862004
OHUZUO02_m_2_water_R,-497.643327048
OHUZUO02_m_2_water_xR,-497.644061694
OHUZUO02_m_3_gas_R,-497.625847001
OHUZUO02_m_3_gas_xR,-497.626861966
OHUZUO02_m_3_water_R,-497.642008251
OHUZUO02_m_3_water_xR,-497.644061669
OHUZUO02_m_4_gas_R,-497.625989909
OHUZUO02_m_4_gas_xR,-497.626272895
OHUZUO02_m_4_water_R,-497.643166127
OHUZUO02_m_4_water_xR,-497.643362323
OHUZUO_m_1_gas_R,-497.625944187
OHUZUO_m_1_gas_xR,-497.626272902
OHUZUO_m_1_water_R,-497.643083271
OHUZUO_m_1_water_xR,-497.64336233
OHUZUO_m_2_gas_R,-497.625531638
OHUZUO_m_2_gas_xR,-497.626272884
OHUZUO_m_2_water_R,-497.642695333
OHUZUO_m_2_water_xR,-497.643362333
OHUZUO_m_3_gas_R,-497.6257762
OHUZUO_m_3_gas_xR,-497.626272897
OHUZUO_m_3_water_R,-497.642902136
OHUZUO_m_3_water_xR,-497.643362336
OHUZUO_m_4_gas_R,-497.625804109
OHUZUO_m_4_gas_xR,-497.626272898
OHUZUO_m_4_water_R,-497.642923944
OHUZUO_m_4_water_xR,-497.643362328
OLATUR01_m_1_gas_R,-1030.10747669
OLATUR01_m_1_gas_xR,-1030.1099119
OLATUR01_m_1_water_R,-1030.14029478
OLATUR01_m_1_water_xR,-1030.14257358
OLATUR_m_1_gas_R,-1030.1133734
OLATUR_m_1_gas_xR,-1030.11500305
OLATUR_m_1_water_R,-1030.14003682
OLATUR_m_1_water_xR,-1030.14081697
OMEFAN01_m_1_gas_R,-1541.5744262
OMEFAN01_m_1_gas_xR,-1541.57547249
OMEFAN01_m_1_water_R,-1541.60973756
OMEFAN01_m_1_water_xR,-1541.6110618
OMEFAN_m_1_gas_R,-1541.57469841
OMEFAN_m_1_gas_xR,-1541.5762897
OMEFAN_m_1_water_R,-1541.60796636
