Refcodes,Delta_strain_energy,components
TICDOZ_TICDOZ01,5.461853905289672,1_1
TIHVUC_TIHVUC01,6.51008478055337,1_1
TIJZIV_TIJZIV01,12.195421245231046,1_1
TIPQER_TIPQER03,8.784634195574426,1_1
TIPQER_TIPQER04,13.096519099588704,1_1
TIPQER03_TIPQER04,21.88115329516313,1_1
TIXVAY_TIXVAY01,2.035770692020378,1_1
TIYDOW_TIYDOW01,0.6322729107139367,1_1
TIYQAU_TIYQAU01,4.286522574788705,1_1
TIZCUD_TIZCUD03,0.6356335503950277,1_1
TIZWAA_TIZWAA02,2.715738435184676,1_1
TNBENZ11_TNBENZ12,5.18693517432655,1_1
TOHBUN_TOHBUN02,7.808131979305813,1_1
TOKSAO01_TOKSAO02,3.054178512676401,1_1
TOKSAO01_TOKSAO03,5.925049866240727,1_1
TOKSAO02_TOKSAO03,2.8708713535643255,1_1
TOQKIV_TOQKIV01,20.33014179529789,1_1
TOQPUM_TOQPUM02,0.5473904949402595,1_1
TSCARB_TSCARB01,35.9554348496323,1_1
TUDLUZ_TUDLUZ01,1.6783771301860497,1_1
TUHXID_TUHXID01,11.278701664524874,1_1
TUJHOX_TUJHOX01,1.8981839902399997,1_1
TUJHUD_TUJHUD01,2.6075940894637597,1_1
TUMDIP_TUMDIP01,4.440718190029202,1_1
TUPNOI_TUPNOI01,1.4987404203590131,1_1
TUVMUU_TUVMUU01,0.06534869460517712,1_1
TUWFIB_TUWFIB01,3.0973811149733024,1_1
TUZYIY_TUZYIY01,0.20121832023221486,1_1
UBABAC_UBABAC01,16.800395966064627,1_1
UBEDUA_UBEDUA01,1.2342212947582993,1_1
UCAYED_UCAYED02,1.865919220486262,1_1
UCECAG_UCECAG03,0.2693500446572443,1_1
UDUQAM_UDUQAM01,0.4343102094825326,1_1
UFAGIS_UFAGIS01,1.9407695999951784,1_1
UFOGON_UFOGON01,2.778041549761724,1_1
UGIVAI_UGIVAI01,27.87791344269027,1_1
UHAVEG_UHAVEG01,1.0970126645614755,1_1
UHIBAO_UHIBAO01,8.198528076949287,1_1
UHUHAI_UHUHAI01,3.267145944431263,1_1
UHULEQ_UHULEQ01,0.7407323142969062,1_1
UHULEQ_UHULEQ02,1.3897559151655514,1_1
UHULEQ01_UHULEQ02,2.1304882294624576,1_1
UJEZIU_UJEZIU01,7.092026854845244,1_1
UJEZIU_UJEZIU02,1.5517755200460215,1_1
UJEZIU01_UJEZIU02,5.540251334799223,1_1
UJICEX_UJICEX01,11.574070414823836,1_1
UJIWEQ_UJIWEQ01,0.07185993499467713,1_1
UKOYUO_UKOYUO01,12.877027299784686,1_1
ULIJIJ_ULIJIJ01,0.08304719068343047,1_1
UMOMAL_UMOMAL01,1.530666500015741,1_1
UNEWUF_UNEWUF01,0.12712670995961162,1_1
UNOGIN03_UNOGIN04,1.3197600845602437,1_1
UQUDUH_UQUDUH01,3.316689129631527,1_1
UQUYIQ_UQUYIQ01,1.0759535296975855,1_1
URAQEK_URAQEK03,2.1035506001811655,1_1
URAQEK_URAQEK05,0.6753836202886987,1_1
URAQEK03_URAQEK05,1.4281669798924668,1_1
URUBOA01_URUBOA02,0.6573464344119202,1_1
UVEXID_UVEXID01,1.6512058305925734,1_1
UXIZAD_UXIZAD01,0.0,1_1
VALSUY_VALSUY01,0.6575039651338557,1_1
VALTEJ_VALTEJ01,5.081208914800072,1_1
VAMBOA01_VAMBOA03,0.43633184519080714,1_1
VAPKIG_VAPKIG01,5.488607750320625,1_1
VARFAX_VARFAX01,8.116339424939497,1_1
VAWZOJ_VAWZOJ02,2.7974361185139287,1_1
VAYSET_VAYSET01,20.136167230566116,1_1
VAZRIX_VAZRIX01,3.129228430164517,1_1
VEBBUA_VEBBUA01,8.055454080293202,1_1
VEFWOS_VEFWOS01,1.0673891485299691,1_1
VEGMAV01_VEGMAV05,0.1488448461149119,1_1
VEMTOW_VEMTOW01,0.8018014449844486,1_1
VENVOZ_VENVOZ01,23.116030965143636,1_1
VIMJIM_VIMJIM01,0.0156479801754017,1_1
VIMPAJ01_VIMPAJ03,0.38832982860873244,1_1
VIRVAV_VIRVAV01,11.058684764901273,1_1
VISSOF_VISSOF01,0.5902649096260575,1_1
VITAAC01_VITAAC10,1.4258880461143235,1_1
VIWFOZ_VIWFOZ01,11.6031872093414,1_1
VIZYUA_VIZYUA01,1.2498955299545287,1_1
VOGCOL_VOGCOL01,1.1768803746404046,1_1
VOQXOP_VOQXOP01,0.000892670111170446,1_1
VOXFUJ_VOXFUJ01,1.0179903660934997,1_1
VUGSIB_VUGSIB01,0.616756204448734,1_1
VUKGAJ01_VUKGAJ02,0.09638210474770403,1_1
VUKGAJ01_VUKGAJ03,4.175778984692215,1_1
VUKGAJ02_VUKGAJ03,4.272161089439919,1_1
VUSDIX_VUSDIX01,1.4701749803833764,1_1
VUSDIX_VUSDIX03,0.6857543454565302,1_1
VUSDIX_VUSDIX04,0.29439731542379377,1_1
VUSDIX_VUSDIX06,1.20169135051799,1_1
VUSDIX01_VUSDIX03,0.7844206349268461,1_1
VUSDIX01_VUSDIX04,1.1757776649595826,1_1
VUSDIX01_VUSDIX06,0.2684836298653863,1_1
VUSDIX03_VUSDIX04,0.3913570300327365,1_1
VUSDIX03_VUSDIX06,0.5159370050614598,1_1
VUSDIX04_VUSDIX06,0.9072940350941963,1_1
VUXRIQ_VUXRIQ01,14.578115004779079,1_1
VUXZEU_VUXZEU01,3.72122616997126,1_1
VUXZIZ_VUXZIZ02,0.6103237306141409,1_1
VUYPUC_VUYPUC01,0.35777688555629084,1_1
VUZWAO_VUZWAO01,2.551607927942996,1_1
WACHEP_WACHEP02,0.13489819015489957,1_1
WADRID_WADRID01,1.196676644823242,1_1
WAMFAS_WAMFAS01,0.15632226983814235,1_1
WAMFAS_WAMFAS02,0.29032779047884105,1_1
WAMFAS_WAMFAS04,1.2453009051899926,1_1
WAMFAS01_WAMFAS02,0.1340055206406987,1_1
WAMFAS01_WAMFAS04,1.401623175028135,1_1
WAMFAS02_WAMFAS04,1.5356286956688336,1_1
WAPBUK01_WAPBUK02,2.5660061705000317,1_1
WAPREL_WAPREL01,18.46750445032569,1_1
WECCUC_WECCUC01,31.837101804544318,1_1
WECGIW_WECGIW01,2.72198712476893,1_1
WECGIW_WECGIW02,4.152490800022633,1_1
WECGIW01_WECGIW02,1.4305036752537035,1_1
WEFTAD_WEFTAD01,1.26706629984551,1_1
WEHXUD_WEHXUD01,2.1162055106685784,1_1
WEJNEE_WEJNEE01,37.78848018483677,1_1
WENVER_WENVER01,3.5644575644805627,1_1
WEPDEB_WEPDEB01,5.275443405461829,1_1
WERTUI_WERTUI01,0.2619697646006216,1_1
WEZDIP_WEZDIP01,1.7239295549068743,1_1
WIMKAH_WIMKAH01,0.5508298999823182,1_1
WIRXAW01_WIRXAW02,9.75498748900975,1_1
WIRXAW01_WIRXAW03,8.256958579685318,1_1
WIRXAW02_WIRXAW03,1.4980289093244323,1_1
WIZHUJ_WIZHUJ01,3.821073935080335,1_1
WODQOX_WODQOX01,1.4047212645009495,1_1
WODVUJ_WODVUJ01,2.7678283547188585,1_1
WOGRIT_WOGRIT01,0.9763184302273658,1_1
WOLXOK02_WOLXOK03,0.2666195248790473,1_1
WOLYUS_WOLYUS02,0.08792536943411733,1_1
WOSLUN_WOSLUN02,4.416747374221131,1_1
WUCGUW_WUCGUW02,0.6378389703536413,1_1
WULDUD_WULDUD01,0.0,1_1
WULZIM_WULZIM01,12.753523780012927,1_1
WUTCEU_WUTCEU03,1.8290808297458625,1_1
WUVYUH_WUVYUH01,21.03978556453535,1_1
WUWQUC_WUWQUC01,8.118676119703764,1_1
WUZQEO_WUZQEO01,2.915636128555775,1_1
XAFPAY_XAFPAY01,4.209175345515291,1_1
XAFPAY_XAFPAY02,0.3428640444716393,1_1
XAFPAY_XAFPAY03,0.7790908695791359,1_1
XAFPAY01_XAFPAY02,4.5520393899869305,1_1
XAFPAY01_XAFPAY03,4.988266215094427,1_1
XAFPAY02_XAFPAY03,0.43622682510749655,1_1
XALPEI_XALPEI01,3.3829830049864995,1_1
XARMUA_XARMUA01,0.0191845282870986,1_1
XEBMIB01_XEBMIB02,0.03273998560086966,1_1
XEDLIC_XEDLIC01,3.006013715024892,1_1
XEHHEX_XEHHEX01,2.6011878685606007,1_1
XEYZIL_XEYZIL01,3.0694720499213872,1_1
XILPUD_XILPUD01,5.54965325056412,1_1
XILPUD_XILPUD02,3.82740664126851,1_1
XILPUD01_XILPUD02,1.7222466092956097,1_1
XILQOY_XILQOY01,9.884718694886374,1_1
XIMCON_XIMCON01,1.482753750683571,1_1
XIMMEL_XIMMEL01,4.776425121972011,1_1
XIQBIL_XIQBIL01,0.22219606485987242,1_1
XIYXEL_XIYXEL01,1.5099250496800778,1_1
XIYXIN_XIYXIN01,1.0393041747489633,1_1
XOGMUE_XOGMUE01,2.3576989994201085,1_1
XOJXOL01_XOJXOL02,0.5134900389709287,1_1
XOKYAZ_XOKYAZ01,0.2868358747981574,1_1
XOPWEF_XOPWEF01,2.206409813582354,1_1
XOPWEF_XOPWEF03,9.08315091961714,1_1
XOPWEF01_XOPWEF03,11.289560733199494,1_1
XUJPEZ_XUJPEZ01,0.0,1_1
XUNRON_XUNRON01,2.371377855421315,1_1
XUZQUG_XUZQUG01,3.612661744514071,1_1
YABHEP_YABHEP01,1.9630338397479363,1_1
YACTEC_YACTEC01,11.466130859220527,1_1
YAFQEC_YAFQEC01,2.518358595952918,1_1
YAMTUC_YAMTUC01,0.11032350976324778,1_1
YAPNEK_YAPNEK01,5.378520534252402,1_1
YAQBAV_YAQBAV01,8.441389452554574,1_1
YATCII_YATCII01,0.3778882147951208,1_1
YAXMUH_YAXMUH01,0.6076352177947228,1_1
YEHRUB_YEHRUB01,0.9654488599622937,1_1
YEJJEF_YEJJEF01,0.21013976920551158,1_1
YELHUS_YELHUS01,0.8213876750006648,1_1
YERRUI_YERRUI01,1.1397820597609325,1_1
YERRUI_YERRUI02,0.9180585846789882,1_1
YERRUI01_YERRUI02,2.0578406444399207,1_1
YEVLIX_YEVLIX01,1.0547158603338858,1_1
YEWYAD_YEWYAD01,0.546261529940125,1_1
YIBKUS_YIBKUS01,2.6607604651503607,1_1
YICBER_YICBER01,4.440954484918166,1_1
YIPPAR_YIPPAR01,1.0924442951162519,1_1
YIQJEN_YIQJEN01,10.401627134823002,1_1
YIQVEC01_YIQVEC02,0.8361954954050361,1_1
YIQVIE_YIQVIE01,0.1362109400023428,1_1
YIQXUU_YIQXUU01,0.19310552566162187,1_1
YITFAL_YITFAL01,1.3209021775185192,1_1
YIVRIF_YIVRIF01,0.555372014705199,1_1
YIXBOZ_YIXBOZ01,17.588382030193202,1_1
YIXTEF_YIXTEF01,14213.666409441412,1_1
YOFNAK_YOFNAK01,9.217193196272149,1_1
YOHYUS_YOHYUS01,0.09478054996964147,1_1
YOMBAF_YOMBAF01,2.6255319312440406e-05,1_1
YONHUH_YONHUH01,2.556520238728183,1_1
YONVOP_YONVOP03,0.8556346971852236,1_1
YONVOP_YONVOP04,1.4983938541437851,1_1
YONVOP03_YONVOP04,0.6427591569585616,1_1
YONWII_YONWII01,2.110455664987626,1_1
YORYAH_YORYAH01,1.3380598194513595,1_1
YORYAH_YORYAH02,2.437251650443045,1_1
YORYAH01_YORYAH02,3.7753114698944046,1_1
YOWXAK_YOWXAK01,49.400449692227596,1_1
YOWYOY_YOWYOY02,0.855834234865938,1_1
YUCCIJ01_YUCCIJ02,11.322074925501852,1_1
YUCCIJ01_YUCCIJ04,0.33280837955373954,1_1
YUCCIJ02_YUCCIJ04,11.654883305055591,1_1
YUFVOL_YUFVOL01,1.7406277353184123,1_1
YUHHUE03_YUHHUE04,4.0334375025501,1_1
YUKGUG01_YUKGUG02,0.9698334445602086,1_1
YUPXIR_YUPXIR01,14.124533624336323,1_1
YUTCEV_YUTCEV01,0.9798103447141102,1_1
YUTCEV_YUTCEV02,7.003993839557097,1_1
YUTCEV_YUTCEV03,4.905904279529295,1_1
YUTCEV01_YUTCEV02,6.024183494842987,1_1
YUTCEV01_YUTCEV03,3.926093934815185,1_1
YUTCEV02_YUTCEV03,2.098089560027802,1_1
ZAMWOC_ZAMWOC01,11.011635804590242,1_1
ZAQZUM_ZAQZUM01,2.101266414861584,1_1
ZEARLN01_ZEARLN02,1.759347549945801,1_1
ZECZIQ01_ZECZIQ02,4.221635967774034,1_1
ZEHJUR01_ZEHJUR02,1.9448391249401311,1_1
ZEKPOW01_ZEKPOW02,2.293610545217689,1_1
ZENVAP_ZENVAP03,0.9152624277964492,1_1
ZEPFAB_ZEPFAB01,1.206784819782797,1_1
ZILQOA_ZILQOA01,1.8037368785274452,1_1
ZIPKOA_ZIPKOA01,8.381199864915516,1_1
ZISPUO_ZISPUO01,0.11662470938915703,1_1
ZIVGEQ_ZIVGEQ01,1.9579403698861597,1_1
ZIVMIC_ZIVMIC01,2.9253058454734173,1_1
ZOGQAN_ZOGQAN04,2.4572317048762216,1_1
ZOGQAN_ZOGQAN05,5.566453825288249,1_1
ZOGQAN04_ZOGQAN05,3.109222120412028,1_1
ZOHLOA_ZOHLOA01,3.9989778153236557,1_1
ZOYLII01_ZOYLII05,5.250944468571106e-06,1_1
ZOYMOP03_ZOYMOP04,0.09775524135199021,1_1
ZOYMOP03_ZOYMOP06,2.4734625461558153,1_1
ZOYMOP03_ZOYMOP07,0.6191690394002194,1_1
ZOYMOP03_ZOYMOP08,0.6415120442154603,1_1
ZOYMOP04_ZOYMOP06,2.5712177875078055,1_1
ZOYMOP04_ZOYMOP07,0.5214137980482292,1_1
ZOYMOP04_ZOYMOP08,0.5437568028634701,1_1
ZOYMOP06_ZOYMOP07,3.0926315855560347,1_1
ZOYMOP06_ZOYMOP08,3.1149745903712756,1_1
ZOYMOP07_ZOYMOP08,0.022343004815240874,1_1
ZUHXAB_ZUHXAB02,2.416825259760344,1_1
ZULGEU01_ZULGEU02,3.2212522050366488,1_1
ZULGEU01_ZULGEU03,0.3544425000005731,1_1
ZULGEU01_ZULGEU04,3.1359497101236684,1_1
ZULGEU01_ZULGEU05,1.5162525046252995,1_1
ZULGEU02_ZULGEU03,3.575694705037222,1_1
ZULGEU02_ZULGEU04,0.08530249491298036,1_1
ZULGEU02_ZULGEU05,1.7049997004113493,1_1
ZULGEU03_ZULGEU04,3.4903922101242415,1_1
ZULGEU03_ZULGEU05,1.8706950046258726,1_1
ZULGEU04_ZULGEU05,1.619697205498369,1_1
ZUMXIQ_ZUMXIQ02,0.15075620989995286,1_1
ZZZDDJ01_ZZZDDJ02,0.9065851504273041,1_1
ZZZPNG01_ZZZPNG02,1.1569003196102585,1_1
ZZZPUS07_ZZZPUS10,4.598747034728717,1_1
ZZZPUS07_ZZZPUS11,5.6330890156154965,1_1
ZZZPUS07_ZZZPUS20,9.585753010017356,1_1
ZZZPUS10_ZZZPUS11,10.231836050344214,1_1
ZZZPUS10_ZZZPUS20,14.184500044746073,1_1
ZZZPUS11_ZZZPUS20,3.95266399440186,1_1
ZZZQPG01_ZZZQPG02,2.255120715129806,1_1
ZZZZCB02_ZZZZCB03,1.1766125740846292,1_1
