Refcodes,Delta_conformational_energy(kJ/mol),components
TADLIU01_TADLIU03,0.000446335055585223,1_1
TADLIU01_TADLIU04,2.625472234285553e-05,1_1
TADLIU02_TADLIU03,0.7352187646988568,1_1
TADLIU02_TADLIU04,0.7356388450320992,1_1
TADLIU03_TADLIU04,0.0004200803332423675,1_1
TADTAU01_TADTAU,4.191637005332723,1_1
TADXAA02_TADXAA,17.176441079949768,1_1
TAFKET01_TAFKET,33.63538551963359,1_1
TAPBIY01_TAPBIY,0.2943448047851689,1_1
TAPDIA01_TAPDIA,0.00035444263193085135,1_1
TAPSAF01_TAPSAF,0.28556775857566663,1_1
TAQDIZ01_TAQDIZ,2.8925921145948905,1_1
TARJIG02_TARJIG,0.0007876512217990239,1_1
TASVIS01_TASVIS,11.688831019823624,1_1
TAXTEU02_TAXTEU,8.566507655062537,1_1
TAYNEP01_TAYNEP,0.0131012449460286,1_1
TDBOCP01_TDBOCP,2939.4379663203017,1_1
TEGVAF01_TEGVAF02,2.6255319312440406e-05,1_1
TEGVAF01_TEGVAF,1.1724170252784916,1_1
TEGVAF02_TEGVAF,1.1723907699591791,1_1
TEHNID02_TEHNID,14.49924498489463,1_1
TEHTUX01_TEHTUX,8.70765453480169,1_1
TELKUQ01_TELKUQ,1.683418090006171,1_1
TERWIW01_TERWIW,0.5636948500393828,1_1
TETBBZ02_TETBBZ09,0.0010502032209842582,1_1
TETNIP01_TETNIP,18.40635655547112,1_1
TEVJOU02_TEVJOU,4.382038264744551,1_1
THBARB02_THBARB03,0.0006012397083168253,1_1
TIBGAN01_TIBGAN,3.675720824958262e-05,1_1
TICDOZ01_TICDOZ,3.5222920350586264,1_1
TIHVUC01_TIHVUC,2.625472234285553e-05,1_1
TIJZIV01_TIJZIV,1.4027783953475819,1_1
TIPQER03_TIPQER04,10.39884410440618,1_1
TIPQER03_TIPQER,13.889787670266287,1_1
TIPQER04_TIPQER,3.490943565860107,1_1
TIXVAY01_TIXVAY,0.017582973509036037,1_1
TIYDOW01_TIYDOW,37.95653844032881,1_1
TIYQAU01_TIYQAU,1.083176280226212,1_1
TIZCUD03_TIZCUD,5.2510041655295936e-05,1_1
TIZWAA02_TIZWAA,1.193289749225869,1_1
TNBENZ11_TNBENZ12,0.31700024437810725,1_1
TOHBUN02_TOHBUN,1.6478950751824186,1_1
TOKSAO01_TOKSAO02,0.0,1_1
TOKSAO01_TOKSAO03,1.5753131890505756e-05,1_1
TOKSAO02_TOKSAO03,1.5753131890505756e-05,1_1
TOQKIV01_TOQKIV,0.06477108504242324,1_1
TOQPUM02_TOQPUM,7.876536096773634e-05,1_1
TSCARB01_TSCARB,3.9794178400297824,1_1
TUDLUZ01_TUDLUZ,0.0002625502082764797,1_1
TUHXID01_TUHXID,20.41940616960028,1_1
TUJHOX01_TUJHOX,2.099166014986281,1_1
TUJHUD01_TUJHUD,6.5069079251226185,1_1
TUMDIP01_TUMDIP,18.725984925314833,1_1
TUPNOI01_TUPNOI,5.2510041655295936e-05,1_1
TUVMUU01_TUVMUU,15.137845350553789,1_1
TUWFIB01_TUWFIB,1.205629599761835,1_1
TUZYIY01_TUZYIY,3.878624895066366,1_1
UBABAC01_UBABAC,0.13020117048080238,1_1
UBEDUA01_UBEDUA,0.23595368502810743,1_1
UCAYED02_UCAYED,0.0008559129029208634,1_1
UCECAG03_UCECAG,0.0,1_1
UDUQAM01_UDUQAM,4.397502459774159,1_1
UFAGIS01_UFAGIS,21.49478471490886,1_1
UFOGON01_UFOGON,3.320128534673586,1_1
UGIVAI01_UGIVAI,11.480936053555695,1_1
UHAVEG01_UHAVEG,0.00010502008331059187,1_1
UHIBAO01_UHIBAO,0.3133665523013178,1_1
UHUHAI01_UHUHAI,2.625472234285553e-05,1_1
UHULEQ01_UHULEQ02,2.6255319312440406e-05,1_1
UHULEQ01_UHULEQ,5.2510041655295936e-05,1_1
UHULEQ02_UHULEQ,7.876536096773634e-05,1_1
UJEZIU01_UJEZIU02,0.14369361467004182,1_1
UJEZIU01_UJEZIU,13.312282690017014,1_1
UJEZIU02_UJEZIU,13.455976304687056,1_1
UJICEX01_UJICEX,0.000498845097240519,1_1
UJIWEQ01_UJIWEQ,41.143895440042115,1_1
UKOYUO01_UKOYUO,22.757361410073145,1_1
ULIJIJ01_ULIJIJ,2.888049306193352e-05,1_1
UMOMAL01_UMOMAL,0.00010502008331059187,1_1
UNEWUF01_UNEWUF,0.004909685014467868,1_1
UNOGIN03_UNOGIN04,0.0,1_1
UQUDUH01_UQUDUH,0.759557149604575,1_1
UQUYIQ01_UQUYIQ,0.0058653670562307525,1_1
URAQEK03_URAQEK05,1.5539284299629799,1_1
URAQEK03_URAQEK,1.554059705365603,1_1
URAQEK05_URAQEK,0.00013127540262303228,1_1
URUBOA01_URUBOA02,0.051354780144947654,1_1
UVEXID01_UVEXID,0.0002678011527450508,1_1
UXIZAD01_UXIZAD,0.0010764555554487742,1_1
VALSUY01_VALSUY,19.406435760145996,1_1
VALTEJ01_VALTEJ,4.489788784854568,1_1
VAMBOA01_VAMBOA03,2.373740804907925,1_1
VAPKIG01_VAPKIG,2.534972759760535,1_1
VARFAX01_VARFAX,0.0001575301249658878,1_1
VAWZOJ02_VAWZOJ,0.827670496320934,1_1
VAYSET01_VAYSET,17.56953094016319,1_1
VAZRIX01_VAZRIX,1.755671850014778,1_1
VEBBUA01_VEBBUA,5.272607864406382,1_1
VEFWOS01_VEFWOS,1.228607976021408,1_1
VEGMAV01_VEGMAV05,2.0147089307887995,1_1
VEMTOW01_VEMTOW,2.6255319312440406e-05,1_1
VENVOZ01_VENVOZ,12.922264665151033,1_1
VIMJIM01_VIMJIM,0.00010502008331059187,1_1
VIMPAJ01_VIMPAJ03,0.06072518964606388,1_1
VIRVAV01_VIRVAV,0.000105019486341007,1_1
VISSOF01_VISSOF,1.6085388303026775,1_1
VITAAC01_VITAAC10,5.673143642974708,1_1
VIWFOZ01_VIWFOZ,2.6255319312440406e-05,1_1
VIZYUA01_VIZYUA,6.889101960348626,1_1
VOGCOL01_VOGCOL,0.6609958802175697,1_1
VOQXOP01_VOQXOP,2.625472234285553e-05,1_1
VOXFUJ01_VOXFUJ,0.13283979813382985,1_1
VUGSIB01_VUGSIB,9.67186940968054,1_1
VUKGAJ01_VUKGAJ02,0.3372192200679365,1_1
VUKGAJ01_VUKGAJ03,2.6255319312440406e-05,1_1
VUKGAJ02_VUKGAJ03,0.3372454753872489,1_1
VUMTUS02_VUMTUS,8.859670984805916,1_1
VUSDIX01_VUSDIX03,0.03205735505935081,1_1
VUSDIX01_VUSDIX04,4.096515139793837,1_1
VUSDIX01_VUSDIX06,0.18654177523046656,1_1
VUSDIX01_VUSDIX,0.18646300986949882,1_1
VUSDIX03_VUSDIX04,4.064457784734486,1_1
VUSDIX03_VUSDIX06,0.21859913028981737,1_1
VUSDIX03_VUSDIX,0.21852036492884963,1_1
VUSDIX04_VUSDIX06,4.283056915024304,1_1
VUSDIX04_VUSDIX,4.282978149663336,1_1
VUSDIX06_VUSDIX,7.876536096773634e-05,1_1
VUXRIQ01_VUXRIQ,0.30573947486982433,1_1
VUXZEU01_VUXZEU,0.00010502008331059187,1_1
VUXZIZ02_VUXZIZ,5.2510041655295936e-05,1_1
VUYPUC01_VUYPUC,1.0517753003890675,1_1
VUZWAO01_VUZWAO,5.934315255658532,1_1
WACHEP02_WACHEP,0.004069524944952718,1_1
WADRID01_WADRID,6.954450654953803,1_1
WAMFAS01_WAMFAS02,1.2206212053119998,1_1
WAMFAS01_WAMFAS04,6.72001975993976,1_1
WAMFAS01_WAMFAS,1.1199070254110666,1_1
WAMFAS02_WAMFAS04,5.49939855462776,1_1
WAMFAS02_WAMFAS,0.10071417990093323,1_1
WAMFAS04_WAMFAS,5.600112734528693,1_1
WAPBUK01_WAPBUK02,5.2510041655295936e-05,1_1
WAPREL01_WAPREL,9.980286894883875,1_1
WECCUC01_WECCUC,15.949544929734202,1_1
WECGIW01_WECGIW02,0.6512027649109768,1_1
WECGIW01_WECGIW,0.563038475414146,1_1
WECGIW02_WECGIW,1.2142412403251228,1_1
WEFTAD01_WEFTAD,0.0,1_1
WEHXUD01_WEHXUD,1.2353502597584338,1_1
WEJNEE01_WEJNEE,0.691057855484928,1_1
WENVER01_WENVER,1.1298314149263433,1_1
WEPDEB01_WEPDEB,0.6419872600625922,1_1
WERTUI01_WERTUI,0.16121357654697022,1_1
WEZDIP01_WEZDIP,6.0386458358152595e-05,1_1
WIMKAH01_WIMKAH,0.07036340029992516,1_1
WIRXAW01_WIRXAW02,0.0004122036180547184,1_1
WIRXAW01_WIRXAW03,0.0002126656388554693,1_1
WIRXAW02_WIRXAW03,0.0001995379791992491,1_1
WIZHUJ01_WIZHUJ,2.123005555391728,1_1
WODQOX01_WODQOX,0.02725269072516312,1_1
WODVUJ01_WODVUJ,0.000105019486341007,1_1
WOGRIT01_WOGRIT,0.24018074009802604,1_1
WOLXOK02_WOLXOK03,0.00010502008331059187,1_1
WOLYUS02_WOLYUS,0.158026219525766,1_1
WOSLUN02_WOSLUN,2.452847119681337,1_1
WUCGUW02_WUCGUW,5.543611975077283,1_1
WULDUD01_WULDUD,3.4275902504499527,1_1
WULZIM01_WULZIM,0.7265808700101957,1_1
WUTCEU03_WUTCEU,5.727265700404587,1_1
WUVYUH01_WUVYUH,12.185024264743902,1_1
WUWQUC01_WUWQUC,3.791825865160149,1_1
WUZQEO01_WUZQEO,1.08461505393484,1_1
XAFPAY01_XAFPAY02,8.500318800387845,1_1
XAFPAY01_XAFPAY03,0.00018378544427832821,1_1
XAFPAY01_XAFPAY,0.24230739469567197,1_1
XAFPAY02_XAFPAY03,8.500135014943567,1_1
XAFPAY02_XAFPAY,8.742626195083517,1_1
XAFPAY03_XAFPAY,0.2424911801399503,1_1
XALPEI01_XALPEI,2.8369052598936833,1_1
XARMUA01_XARMUA,1.837860412479131e-05,1_1
XEBMIB01_XEBMIB02,6.768512744903887,1_1
XEDLIC01_XEDLIC,7.53500121493272,1_1
XEHHEX01_XEHHEX,0.00023629488896403927,1_1
XEYZIL01_XEYZIL,1.2361379103832633,1_1
XILPUD01_XILPUD02,0.048487734019659,1_1
XILPUD01_XILPUD,4.647045732956599,1_1
XILPUD02_XILPUD,4.695533466976258,1_1
XILQOY01_XILQOY,3.9884233053085154,1_1
XIMCON01_XIMCON,2.2902499049396283,1_1
XIMMEL01_XIMMEL,6.060620183854269,1_1
XIQBIL01_XIQBIL,0.25097154500213037,1_1
XIYXEL01_XIYXEL,5.282689785240564,1_1
XIYXIN01_XIYXIN,7.876476399815147e-05,1_1
XOGMUE01_XOGMUE,5.251063862488081e-05,1_1
XOJXOL01_XOJXOL02,0.0001706576353797118,1_1
XOKYAZ01_XOKYAZ,6.482937109911518,1_1
XOPWEF01_XOPWEF03,4.450017710884538,1_1
XOPWEF01_XOPWEF,0.04328136765786894,1_1
XOPWEF03_XOPWEF,4.493299078542407,1_1
XUJPEZ01_XUJPEZ,0.0,1_1
XUNRON01_XUNRON,7.0215321797396655,1_1
XUZQUG01_XUZQUG,7.876536096773634e-05,1_1
YABHEP01_YABHEP,0.0,1_1
YACTEC01_YACTEC,4.642422227699001,1_1
YAFQEC01_YAFQEC,6.168948314124009,1_1
YAMTUC01_YAMTUC,0.09619831990039529,1_1
YAPNEK01_YAPNEK,5.309837454688477,1_1
YAQBAV01_YAQBAV,0.09541067017102023,1_1
YATCII01_YATCII,0.0002625496113068948,1_1
YAXMUH01_YAXMUH,1.3127659656220203e-05,1_1
YEHRUB01_YEHRUB,0.03654695974057631,1_1
YEJJEF01_YEJJEF,2.888049306193352e-05,1_1
YELHUS01_YELHUS,8.581735554606212,1_1
YERRUI01_YERRUI02,9.971727764660727,1_1
YERRUI01_YERRUI,0.000446335055585223,1_1
YERRUI02_YERRUI,9.972174099716312,1_1
YEVLIX01_YEVLIX,0.0,1_1
YEWYAD01_YEWYAD,0.00034131497227463115,1_1
YIBKUS01_YIBKUS,3.6972816100794716,1_1
YICBER01_YICBER,0.7124556798488584,1_1
YIPPAR01_YIPPAR,0.3917508550466664,1_1
YIQJEN01_YIQJEN,0.4425280247334058,1_1
YIQVEC01_YIQVEC02,0.05046211003377721,1_1
YIQVIE01_YIQVIE,25.732998090177716,1_1
YIQXUU01_YIQXUU,5.797734120190853,1_1
YITFAL01_YITFAL,3.6008338673319713,1_1
YIVRIF01_YIVRIF,2.625472234285553e-05,1_1
YIXBOZ01_YIXBOZ,0.16763817515879964,1_1
YIXTEF01_YIXTEF,18.343790890685796,1_1
YOFNAK01_YOFNAK,0.7390257400325027,1_1
YOHYUS01_YOHYUS,0.16075936507468214,1_1
YOMBAF01_YOMBAF,1.6201435399569846,1_1
YONHUH01_YONHUH,1.7716348901416268,1_1
YONVOP03_YONVOP04,0.07164989512654074,1_1
YONVOP03_YONVOP,1.3127659656220203e-05,1_1
YONVOP04_YONVOP,0.07163676746688452,1_1
YONWII01_YONWII,2.098378364958421,1_1
YORYAH01_YORYAH02,2.6255319312440406e-05,1_1
YORYAH01_YORYAH,0.2954212597436481,1_1
YORYAH02_YORYAH,0.2954475150629605,1_1
YOWXAK01_YOWXAK,8.932820040696413,1_1
YOWYOY02_YOWYOY,1.0569475350148423,1_1
YUCCIJ01_YUCCIJ02,5.738003995267036,1_1
YUCCIJ01_YUCCIJ04,0.024705954600335644,1_1
YUCCIJ02_YUCCIJ04,5.7627099498673715,1_1
YUFVOL01_YUFVOL,1.708465360175751,1_1
YUHHUE03_YUHHUE04,0.012074674556970422,1_1
YUKGUG01_YUKGUG02,0.00010502008331059187,1_1
YUPXIR01_YUPXIR,0.0007351399862045582,1_1
YUTCEV01_YUTCEV02,0.8824042950495823,1_1
YUTCEV01_YUTCEV03,1.2556453750385117,1_1
YUTCEV01_YUTCEV,5.791879255023559,1_1
YUTCEV02_YUTCEV03,0.3732410799889294,1_1
YUTCEV02_YUTCEV,4.909474959973977,1_1
YUTCEV03_YUTCEV,4.536233879985048,1_1
ZAMWOC01_ZAMWOC,8.22485134035503,1_1
ZAQZUM01_ZAQZUM,0.7161576356961632,1_1
ZEARLN01_ZEARLN02,3.5122626248630695,1_1
ZECZIQ01_ZECZIQ02,2.888049306193352e-05,1_1
ZEHJUR01_ZEHJUR02,1.2933212997792225,1_1
ZEKPOW01_ZEKPOW02,1.1312229301347543,1_1
ZENVAP03_ZENVAP,5.2510041655295936e-05,1_1
ZEPFAB01_ZEPFAB,0.00750892998701147,1_1
ZILQOA01_ZILQOA,18.093551859600666,1_1
ZIPKOA01_ZIPKOA,0.0591787703818909,1_1
ZISPUO01_ZISPUO,2.9536875000047758,1_1
ZIVGEQ01_ZIVGEQ,2.213821599902758,1_1
ZIVMIC01_ZIVMIC,12.525840419978863,1_1
ZOGQAN04_ZOGQAN05,0.0008401600695151501,1_1
ZOGQAN04_ZOGQAN,5.451798239774803,1_1
ZOGQAN05_ZOGQAN,5.452638399844318,1_1
ZOHLOA01_ZOHLOA,0.4122822652157083,1_1
ZOYLII01_ZOYLII05,0.00041220346881232217,1_1
ZOYMOP03_ZOYMOP04,0.0,1_1
ZOYMOP03_ZOYMOP06,3.938238199907573e-05,1_1
ZOYMOP03_ZOYMOP07,0.1455498435381628,1_1
ZOYMOP03_ZOYMOP08,0.0001339005763725254,1_1
ZOYMOP04_ZOYMOP06,3.938238199907573e-05,1_1
ZOYMOP04_ZOYMOP07,0.1455498435381628,1_1
ZOYMOP04_ZOYMOP08,0.0001339005763725254,1_1
ZOYMOP06_ZOYMOP07,0.14558922592016188,1_1
ZOYMOP06_ZOYMOP08,9.451819437344966e-05,1_1
ZOYMOP07_ZOYMOP08,0.14568374411453533,1_1
ZUHXAB02_ZUHXAB,5.2510041655295936e-05,1_1
ZULGEU01_ZULGEU02,2.6255319312440406e-05,1_1
ZULGEU01_ZULGEU03,0.1290695797099488,1_1
ZULGEU01_ZULGEU04,4.450905129752755,1_1
ZULGEU01_ZULGEU05,0.019323679807939698,1_1
ZULGEU02_ZULGEU03,0.12909583502926125,1_1
ZULGEU02_ZULGEU04,4.450931385072067,1_1
ZULGEU02_ZULGEU05,0.019349935127252138,1_1
ZULGEU03_ZULGEU04,4.321835550042806,1_1
ZULGEU03_ZULGEU05,0.10974589990200911,1_1
ZULGEU04_ZULGEU05,4.431581449944815,1_1
ZUMXIQ02_ZUMXIQ,2.7465460517302063,1_1
ZZZDDJ01_ZZZDDJ02,0.04723274515833964,1_1
ZZZPNG01_ZZZPNG02,0.0002625496113068948,1_1
ZZZPUS07_ZZZPUS10,0.003229365472407153,1_1
ZZZPUS07_ZZZPUS11,10.68749157474599,1_1
ZZZPUS07_ZZZPUS20,1.8101247202295099,1_1
ZZZPUS10_ZZZPUS11,10.690720940218398,1_1
ZZZPUS10_ZZZPUS20,1.8068953547571027,1_1
ZZZPUS11_ZZZPUS20,12.4976162949755,1_1
ZZZQPG01_ZZZQPG02,4.2143213248217535,1_1
ZZZZCB02_ZZZZCB03,0.05170922247839371,1_1
