Refcodes,Delta_strain_energy,components
TIPQER_TIPQER04,8.534660340766777,1_1
TIPQER03_TIPQER04,22.609729545860773,1_1
TIXVAY_TIXVAY01,1.5469419743233175,1_1
TIYDOW_TIYDOW01,0.91926631563706,1_1
TIYQAU_TIYQAU01,0.5657952499146859,1_1
TIZCUD_TIZCUD03,2.589189335086303,1_1
TIZWAA_TIZWAA02,0.6416459456872872,1_1
TNBENZ11_TNBENZ12,3.3933983634807987,1_1
TOHBUN_TOHBUN02,5.7952136399823075,1_1
TOKSAO01_TOKSAO02,0.10816009795735226,1_1
TOKSAO01_TOKSAO03,1.5186679650490191,1_1
TOKSAO02_TOKSAO03,1.4105078670916669,1_1
TOQKIV_TOQKIV01,31.811014836922993,1_1
TOQPUM_TOQPUM02,2.5941515295454565,1_1
TSCARB_TSCARB01,45.52577617525867,1_1
TUDLUZ_TUDLUZ01,1.8377974894970066,1_1
TUHXID_TUHXID01,3.5745919947594302,1_1
TUJHOX_TUJHOX01,6.7622115446810085,1_1
TUJHUD_TUJHUD01,10.333836724773278,1_1
TUMDIP_TUMDIP01,2.2924553254952116,1_1
TUPNOI_TUPNOI01,1.4830136745241589,1_1
TUVMUU_TUVMUU01,0.5429534008976589,1_1
TUWFIB_TUWFIB01,2.3126454200950093,1_1
TUZYIY_TUZYIY01,4.022843610152961,1_1
UBABAC_UBABAC01,4.642325084032393,1_1
UBEDUA_UBEDUA01,4.250763265075989,1_1
UCAYED_UCAYED02,1.0193214945450677,1_1
UCECAG_UCECAG03,0.04492230451944579,1_1
UDUQAM_UDUQAM01,0.8324147747937332,1_1
UFAGIS_UFAGIS01,1.0661105298215716,1_1
UFOGON_UFOGON01,3.4690468946080273,1_1
UGIVAI_UGIVAI01,0.8743912690208617,1_1
UHAVEG_UHAVEG01,0.14421871508659478,1_1
UHIBAO_UHIBAO01,9.91395101167467,1_1
UHUHAI_UHUHAI01,1.9450754204260647,1_1
UHULEQ_UHULEQ01,1.1713405703200124,1_1
UHULEQ_UHULEQ02,1.3765233948168998,1_1
UHULEQ01_UHULEQ02,2.547863965136912,1_1
UJEZIU_UJEZIU01,7.904960420303041,1_1
UJEZIU_UJEZIU02,1.589425190661359,1_1
UJEZIU01_UJEZIU02,6.315535229641682,1_1
UJICEX_UJICEX01,15.510220014556921,1_1
UJIWEQ_UJIWEQ01,0.36806884476618507,1_1
UKOYUO_UKOYUO01,15.81333398913489,1_1
ULIJIJ_ULIJIJ01,0.34289292556167084,1_1
UMOMAL_UMOMAL01,1.0553459796398101,1_1
UNEWUF_UNEWUF01,0.16532773511687537,1_1
UNOGIN03_UNOGIN04,1.4255152248782679,1_1
UQUDUH_UQUDUH01,2.567030114819886,1_1
UQUYIQ_UQUYIQ01,4.3899410200439775,1_1
URAQEK_URAQEK03,4.842892279688385,1_1
URAQEK_URAQEK05,3.654906039296975,1_1
URAQEK03_URAQEK05,1.1879862403914103,1_1
URUBOA01_URUBOA02,0.11512817529137465,1_1
UVEXID_UVEXID01,1.9723569907488354,1_1
UXIZAD_UXIZAD01,0.0,1_1
VALTEJ_VALTEJ01,4.876708719650765,1_1
VAMBOA01_VAMBOA03,3.2508415899291094,1_1
VAPKIG_VAPKIG01,4.275731769884601,1_1
VARFAX_VARFAX01,11.747195885455312,1_1
VAWZOJ_VAWZOJ02,4.967918590369663,1_1
VAYSET_VAYSET01,31.255159730252444,1_1
VAZRIX_VAZRIX01,15.142860055054598,1_1
VEBBUA_VEBBUA01,11.151627466994796,1_1
VEFWOS_VEFWOS01,0.4118753125421222,1_1
VEGMAV01_VEGMAV05,0.1480650722052701,1_1
VEMTOW_VEMTOW01,2.370642714838141,1_1
VENVOZ_VENVOZ01,15.059815490141887,1_1
VIMJIM_VIMJIM01,1.1664833947502302,1_1
VIMPAJ01_VIMPAJ03,1.4897008236427496,1_1
VIRVAV_VIRVAV01,1.5668983995063854,1_1
VISSOF_VISSOF01,1.4433161152691127,1_1
VITAAC01_VITAAC10,1.4094760454596553,1_1
VIZYUA_VIZYUA01,8.283925090056641,1_1
VOGCOL_VOGCOL01,1.1366577149688055,1_1
VOQXOP_VOQXOP01,0.013337540431962225,1_1
VOXFUJ_VOXFUJ01,1.158386353013043,1_1
VUGSIB_VUGSIB01,7.640651334868949,1_1
VUKGAJ01_VUKGAJ02,0.551381255121214,1_1
VUKGAJ01_VUKGAJ03,4.452375409725164,1_1
VUKGAJ02_VUKGAJ03,3.90099415460395,1_1
VUSDIX_VUSDIX01,1.921130859937307,1_1
VUSDIX_VUSDIX03,1.099296849881057,1_1
VUSDIX_VUSDIX04,3.501156760306003,1_1
VUSDIX_VUSDIX06,4.283949585135474,1_1
VUSDIX01_VUSDIX03,0.82183401005625,1_1
VUSDIX01_VUSDIX04,1.580025900368696,1_1
VUSDIX01_VUSDIX06,2.362818725198167,1_1
VUSDIX03_VUSDIX04,2.401859910424946,1_1
VUSDIX03_VUSDIX06,3.184652735254417,1_1
VUSDIX04_VUSDIX06,0.7827928248294711,1_1
VUXRIQ_VUXRIQ01,13.86870490495835,1_1
VUXZEU_VUXZEU01,0.7965241902753633,1_1
VUXZIZ_VUXZIZ02,0.2575352948363161,1_1
VUYPUC_VUYPUC01,0.14214456993363456,1_1
VUZWAO_VUZWAO01,2.7553887362379896,1_1
WACHEP_WACHEP02,0.0426643751161464,1_1
WADRID_WADRID01,0.6586066748146777,1_1
WAMFAS_WAMFAS01,0.43698822041301355,1_1
WAMFAS_WAMFAS02,0.8393723496418488,1_1
WAMFAS_WAMFAS04,0.04710147035268619,1_1
WAMFAS01_WAMFAS02,1.2763605700548624,1_1
WAMFAS01_WAMFAS04,0.38988675006032736,1_1
WAMFAS02_WAMFAS04,0.886473819994535,1_1
WAPBUK01_WAPBUK02,7.9441591350578165,1_1
WAPREL_WAPREL01,5.2545444250012,1_1
WECCUC_WECCUC01,7.542378869815593,1_1
WECGIW_WECGIW01,1.372480125788229,1_1
WECGIW_WECGIW02,5.335724885524542,1_1
WECGIW01_WECGIW02,3.9632447597363125,1_1
WEFTAD_WEFTAD01,0.7158425754462314,1_1
WEHXUD_WEHXUD01,1.8298947344960652,1_1
WEJNEE_WEJNEE01,30.002376150394753,1_1
WENVER_WENVER01,3.977763774613095,1_1
WEPDEB_WEPDEB01,5.295108400242043,1_1
WERTUI_WERTUI01,0.1913149341963276,1_1
WEZDIP_WEZDIP01,0.9302750365275188,1_1
WIMKAH_WIMKAH01,1.5418511299337752,1_1
WIRXAW01_WIRXAW02,6.731708486197988,1_1
WIRXAW01_WIRXAW03,5.887586606840387,1_1
WIRXAW02_WIRXAW03,0.8441218793576013,1_1
WIZHUJ_WIZHUJ01,7.54392791574594,1_1
WODQOX_WODQOX01,7.348118125625433,1_1
WODVUJ_WODVUJ01,0.8075250359430584,1_1
WOGRIT_WOGRIT01,1.2232729597292291,1_1
WOLXOK02_WOLXOK03,0.4959306953089708,1_1
WOLYUS_WOLYUS02,0.024028575898739746,1_1
WOSLUN_WOSLUN02,4.537572885151803,1_1
WUCGUW_WUCGUW02,1.101686055283949,1_1
WULDUD_WULDUD01,0.0,1_1
WULZIM_WULZIM01,11.287680875081264,1_1
WUTCEU_WUTCEU03,5.500054929849966,1_1
WUVYUH_WUVYUH01,8.979341275417141,1_1
WUWQUC_WUWQUC01,2.849113835325511,1_1
WUZQEO_WUZQEO01,8.93148891194636,1_1
XAFPAY_XAFPAY01,2.6130288748947805,1_1
XAFPAY_XAFPAY02,0.8469337902674852,1_1
XAFPAY_XAFPAY03,1.539908260183438,1_1
XAFPAY01_XAFPAY02,3.4599626651622657,1_1
XAFPAY01_XAFPAY03,4.1529371350782185,1_1
XAFPAY02_XAFPAY03,0.6929744699159528,1_1
XALPEI_XALPEI01,1.8392940253856978,1_1
XARMUA_XARMUA01,0.04430793834541191,1_1
XEBMIB01_XEBMIB02,0.578765220055061,1_1
XEDLIC_XEDLIC01,0.8971070947736735,1_1
XEHHEX_XEHHEX01,2.393642095174073,1_1
XEYZIL_XEYZIL01,1.1789807757096469,1_1
XILPUD_XILPUD01,0.8980391475653278,1_1
XILPUD_XILPUD02,1.528912666057181,1_1
XILPUD01_XILPUD02,0.6308735184918532,1_1
XILQOY_XILQOY01,5.451982024622112,1_1
XIMCON_XIMCON01,0.22499222263786578,1_1
XIMMEL_XIMMEL01,6.378618118426857,1_1
XIQBIL_XIQBIL01,0.24067958459829697,1_1
XIYXEL_XIYXEL01,0.9300308652218519,1_1
XIYXIN_XIYXIN01,1.0309813400117491,1_1
XOGMUE_XOGMUE01,3.6773278109656076,1_1
XOJXOL01_XOJXOL02,0.47641535364004994,1_1
XOKYAZ_XOKYAZ01,0.9380386397091343,1_1
XOPWEF_XOPWEF01,0.8927146337590557,1_1
XOPWEF_XOPWEF03,1.6558240852041877,1_1
XOPWEF01_XOPWEF03,0.763109451445132,1_1
XUJPEZ_XUJPEZ01,0.0,1_1
XUNRON_XUNRON01,0.798099490331083,1_1
XUZQUG_XUZQUG01,2.7863118750542526,1_1
YABHEP_YABHEP01,1.0351296297207,1_1
YACTEC_YACTEC01,4.689607713461669,1_1
YAFQEC_YAFQEC01,4.1188187628240485,1_1
YAMTUC_YAMTUC01,0.1944182749120955,1_1
YAPNEK_YAPNEK01,8.769012470419852,1_1
YAQBAV_YAQBAV01,9.831242511386733,1_1
YATCII_YATCII01,0.1919765594675482,1_1
YAXMUH_YAXMUH01,0.4145191911396182,1_1
YEHRUB_YEHRUB01,0.42837658074518004,1_1
YEJJEF_YEJJEF01,0.12866525310556653,1_1
YELHUS_YELHUS01,4.2659649098973205,1_1
YERRUI_YERRUI01,1.4990554794150057,1_1
YERRUI_YERRUI02,0.40986680509047346,1_1
YERRUI01_YERRUI02,1.0891886743245323,1_1
YEVLIX_YEVLIX01,2.226082685376241,1_1
YEWYAD_YEWYAD01,0.4639783603329306,1_1
YIBKUS_YIBKUS01,2.353629475669095,1_1
YICBER_YICBER01,1.0596780547930393,1_1
YIPPAR_YIPPAR01,2.597275874934553,1_1
YIQJEN_YIQJEN01,1.1907430148919502,1_1
YIQVEC01_YIQVEC02,1.2933212997792225,1_1
YIQVIE_YIQVIE01,0.4228105199115362,1_1
YIQXUU_YIQXUU01,0.5796578901662315,1_1
YITFAL_YITFAL01,3.6336263626760115,1_1
YIVRIF_YIVRIF01,0.46849421973649896,1_1
YIXBOZ_YIXBOZ01,13.783769979739986,1_1
YOFNAK_YOFNAK01,7.758113579452356,1_1
YOHYUS_YOHYUS01,0.0679479401746903,1_1
YOMBAF_YOMBAF01,0.00023629548593362415,1_1
YONHUH_YONHUH01,0.86892235274928,1_1
YONVOP_YONVOP03,0.7314774273650073,1_1
YONVOP_YONVOP04,1.3390050002011549,1_1
YONVOP03_YONVOP04,0.6075275728361476,1_1
YONWII_YONWII01,3.6769077300353956,1_1
YORYAH_YORYAH01,1.0691035998080451,1_1
YORYAH_YORYAH02,0.6822624303728162,1_1
YORYAH01_YORYAH02,1.7513660301808613,1_1
YOWXAK_YOWXAK01,35.094110694119934,1_1
YOWYOY_YOWYOY02,1.281690334805603,1_1
YUCCIJ01_YUCCIJ02,8.347094620022517,1_1
YUCCIJ01_YUCCIJ04,0.948514385557246,1_1
YUCCIJ02_YUCCIJ04,7.398580234465271,1_1
YUFVOL_YUFVOL01,0.6382590494929445,1_1
YUHHUE03_YUHHUE04,1.9608494238656817,1_1
YUKGUG01_YUKGUG02,0.9269065204297249,1_1
YUPXIR_YUPXIR01,18.128394869952103,1_1
YUTCEV_YUTCEV01,2.0284350449917383,1_1
YUTCEV_YUTCEV02,3.19473465489466,1_1
YUTCEV_YUTCEV03,3.3301579448691427,1_1
YUTCEV01_YUTCEV02,5.223169699886398,1_1
YUTCEV01_YUTCEV03,5.358592989860881,1_1
YUTCEV02_YUTCEV03,0.13542328997448294,1_1
ZAMWOC_ZAMWOC01,2.085775965109633,1_1
ZAQZUM_ZAQZUM01,0.5718338999292882,1_1
ZEARLN01_ZEARLN02,3.0825995501867283,1_1
ZECZIQ01_ZECZIQ02,1.0015468594735353,1_1
ZEHJUR01_ZEHJUR02,3.0801578353391506,1_1
ZEKPOW01_ZEKPOW02,0.7537285397565938,1_1
ZENVAP_ZENVAP03,4.978622753496097,1_1
ZEPFAB_ZEPFAB01,1.0133379803428397,1_1
ZILQOA_ZILQOA01,5.544328736459363,1_1
ZIPKOA_ZIPKOA01,8.082654259782771,1_1
ZISPUO_ZISPUO01,0.18241973964688896,1_1
ZIVGEQ_ZIVGEQ01,3.176723725531133,1_1
ZIVMIC_ZIVMIC01,2.790407654721548,1_1
ZOGQAN_ZOGQAN04,1.68517717431223,1_1
ZOGQAN_ZOGQAN05,3.5664004348278695,1_1
ZOGQAN04_ZOGQAN05,1.8812232605156396,1_1
ZOHLOA_ZOHLOA01,4.355389439796909,1_1
ZOYLII01_ZOYLII05,2.625472234285553e-06,1_1
ZOYMOP03_ZOYMOP04,0.06167036950040483,1_1
ZOYMOP03_ZOYMOP06,2.890825153573644,1_1
ZOYMOP03_ZOYMOP07,0.28944299648588867,1_1
ZOYMOP03_ZOYMOP08,0.5687253082690518,1_1
ZOYMOP04_ZOYMOP06,2.952495523074049,1_1
ZOYMOP04_ZOYMOP07,0.22777262698548384,1_1
ZOYMOP04_ZOYMOP08,0.5070549387686469,1_1
ZOYMOP06_ZOYMOP07,3.1802681500595327,1_1
ZOYMOP06_ZOYMOP08,3.4595504618426958,1_1
ZOYMOP07_ZOYMOP08,0.2792823117831631,1_1
ZUHXAB_ZUHXAB02,3.5840700498160913,1_1
ZULGEU01_ZULGEU02,0.765832095105111,1_1
ZULGEU01_ZULGEU03,0.5002627698652304,1_1
ZULGEU01_ZULGEU04,2.06149009024557,1_1
ZULGEU01_ZULGEU05,0.5007091049208157,1_1
ZULGEU02_ZULGEU03,1.2660948649703414,1_1
ZULGEU02_ZULGEU04,1.2956579951404592,1_1
ZULGEU02_ZULGEU05,1.2665412000259266,1_1
ZULGEU03_ZULGEU04,2.5617528601108006,1_1
ZULGEU03_ZULGEU05,0.000446335055585223,1_1
ZULGEU04_ZULGEU05,2.562199195166386,1_1
ZUMXIQ_ZUMXIQ02,0.44239674992775235,1_1
ZZZDDJ01_ZZZDDJ02,1.3762083351639376,1_1
ZZZPNG01_ZZZPNG02,1.3382173507702646,1_1
ZZZPUS07_ZZZPUS10,3.590843840413868,1_1
ZZZPUS07_ZZZPUS11,9.181636050010866,1_1
ZZZPUS07_ZZZPUS20,2.8523694549232914,1_1
ZZZPUS10_ZZZPUS11,12.772479890424734,1_1
ZZZPUS10_ZZZPUS20,0.7384743854905764,1_1
ZZZPUS11_ZZZPUS20,12.034005504934157,1_1
ZZZQPG01_ZZZQPG02,1.5583130151578644,1_1
ZZZZCB02_ZZZZCB03,1.2549154859967757,1_1
